idJobItem,itemID,itemName,itemDescription,itemCode,itemWeight,itemUnit,deleted,itemWeight_loaded
1499122,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,5.000
1561461,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1529636,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1484912,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1494682,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1536771,3478,Supply and Install Up to 75m Perimeter & Driveway (Supply/InstallUpto75mPerimeter),Supply and Install Up to 75m Perimeter & Driveway,Supply/InstallUpto75mPerimeter,1.0,Number,0,1.000
1579111,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1525857,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1513212,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1513217,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1485417,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1485422,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagt,Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,
1485427,1777,Labour Hire x 1 per hour charge (Labourhirex1,Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.5,Number,0,
1485432,1756,Bobcat or Excavator Hire per hour charge (Bob,Bobcat or Excavator Hire per hour charge,BobcatorExcavatorperhourNEW,1.5,Number,0,
1501527,3252,15m3 Bin Pick Up (15m3 Bin Pick Up),15m3 Bin Pick Up,15m3 Bin Pick Up,1.0,m3,0,1.000
1501532,430,General Waste Cartage per tonne (GeneralWasteCartagepertonneNEW),General Waste Cartage per tonne,GeneralWasteCartagepertonneNEW,2.4,Tonne,0,2.400
1501537,3237,15m3 Bin Drop Off (15m3 Bin Drop Off),15m3 Bin Drop Off,15m3 Bin Drop Off,1.0,m3,0,1.000
1519292,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1588021,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1570776,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1570781,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1570786,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1570791,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1570796,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1521142,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1585806,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1585811,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,0.000
1513372,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1513377,1750,Brick/Tile/Concrete loose removal per tonne (B/T/ClooseremovalpertonneNEW),Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,1.000
1531466,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1561776,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1490672,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,
1490677,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1490682,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1542116,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1582581,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1520827,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1589086,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1497432,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,1.000
1475082,1606,Brick/Tile Bags - Pick Up After Allowance (Brick Bag-P/Up After Allowance),Brick/Tile Bags - Pick Up After Allowance,Brick Bag-P/Up After Allowance,1.0,Number,0,1.000
1463053,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,2.0,Number,0,2.000
1544246,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1544251,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1565791,3247,30m3 Bin Pick Up (30m3 Bin Pick Up),30m3 Bin Pick Up,30m3 Bin Pick Up,1.0,m3,0,1.000
1565796,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,14.0,Number,0,17.000
1483632,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1589226,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,20.000
1589231,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,1.000
1589236,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1498787,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1519762,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1524972,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1537136,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1553031,2907,Gyprock Bag Pick up charge BC (GyprockBagPick,Gyprock Bag Pick up charge BC,GyprockBagPickupCharge BC NEW,1.0,Number,0,1.000
1532981,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,2.0,Number,0,
1538471,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1538476,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,0.000
1535761,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1485372,2916,Driveway Top-Up (Driveway Top-Up),Driveway Top-Up,Driveway Top-Up,1.0,Number,0,1.000
1575776,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,0.0,Number,0,0.000
1575781,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,0.0,Number,0,0.000
1575786,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,0.0,Number,0,3.000
1575791,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,0.0,Number,0,0.000
1575796,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,0.0,Number,0,0.000
1574601,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1513982,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1513987,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1560036,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,1.0,Number,0,
1560041,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,1.0,Number,0,
1560046,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,2.0,Number,0,
1560051,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,1.0,Number,0,
1560056,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,1.0,Number,0,
1548001,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,5.000
1501902,1759,Brick/Cladding Stage (Brick/Cladding Stage NEW),Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,
1501907,1750,Brick/Tile/Concrete loose removal per tonne (B/T/ClooseremovalpertonneNEW),Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,
1438888,1896,Waste Bag Pick Up After Allowance (BagPickUpAfterAllowanceNEW),Waste Bag Pick Up After Allowance,BagPickUpAfterAllowanceNEW,1.0,Number,0,1.000
1581501,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,75.000
1466622,1810,Unbranded Pallet removal per pallet (UnbrandedPalletperpalletNEW),Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,1.000
1466627,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1540711,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,0.000
1502062,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1510842,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1510847,1804,Timber removal per kilo (TimberremovalperkiloNEW),Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,1.000
1510852,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,1.000
1485917,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1586486,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1586491,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,
1474842,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1585121,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1492982,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1502322,2867,SAND - WHITE BRICKLAYERS IN A BULKA BAG (124471),SAND - WHITE BRICKLAYERS IN A BULKA BAG,124471,10.0,Number,0,10.000
1502327,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1546676,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1588736,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1542341,3453,Labour Hire x 1 per hour no charge (Labourhir,Labour Hire x 1 per hour no charge,Labourhirex1perhourNoChargeNEW,1.0,Number,0,1.000
1474487,3252,15m3 Bin Pick Up (15m3 Bin Pick Up),15m3 Bin Pick Up,15m3 Bin Pick Up,1.0,m3,0,1.000
1474492,430,General Waste Cartage per tonne (GeneralWasteCartagepertonneNEW),General Waste Cartage per tonne,GeneralWasteCartagepertonneNEW,4.76,Tonne,0,4.760
1545041,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1542121,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1502752,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1504012,1795,Slab Stage (Slab Stage New),Slab Stage,Slab Stage New,1.0,Number,0,1.000
1504017,1845,1st Waste Bag Set up (1stWasteBagtSetupNEW),1st Waste Bag Set up,1stWasteBagtSetupNEW,1.0,Number,0,1.000
1502717,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1432063,1759,Brick/Cladding Stage (Brick/Cladding Stage NEW),Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,
1432068,1741,Brick/Tile/Concrete Bag Pick up 1m3 (B/T/CBagPickup1m3NEW),Brick/Tile/Concrete Bag Pick up 1m3,B/T/CBagPickup1m3NEW,6.0,Number,0,
1432073,1750,Brick/Tile/Concrete loose removal per tonne (B/T/ClooseremovalpertonneNEW),Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,
1578276,1759,Brick/Cladding Stage (Brick/Cladding Stage NE,Brick/Cladding Stage,Brick/Cladding Stage NEW,1.0,Number,0,1.000
1578281,1774,Gyprock Stage (Gyprock Stage NEW),Gyprock Stage,Gyprock Stage NEW,1.0,Number,0,1.000
1533051,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1533056,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1483442,1756,Bobcat or Excavator Hire per hour charge (BobcatorExcavatorperhourNEW),Bobcat or Excavator Hire per hour charge,BobcatorExcavatorperhourNEW,3.0,Number,0,3.000
1484497,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1484502,2910,Waste Bag Pick up charge BC (WasteBagPickupCharge BC NEW),Waste Bag Pick up charge BC,WasteBagPickupCharge BC NEW,1.0,Number,0,1.000
1497392,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1525647,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1491442,1798,Steel removal per kilo (SteelremovalperkiloNEW),Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,
1491447,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,
1485217,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1533346,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1533351,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1499827,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1476262,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1547896,1914,Site Inspection (Site Inspection NEW),Site Inspection,Site Inspection NEW,1.0,Number,0,1.000
1525747,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1525752,2910,Waste Bag Pick up charge BC (WasteBagPickupCharge BC NEW),Waste Bag Pick up charge BC,WasteBagPickupCharge BC NEW,1.0,Number,0,1.000
1525757,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,1.000
1525762,2904,Brick/Tile/Concrete Bag Pick up 1m3 charge BC (B/T/CBagPickup1m3BCNEW),Brick/Tile/Concrete Bag Pick up 1m3 charge BC,B/T/CBagPickup1m3BCNEW,1.0,Number,0,1.000
1540491,1804,Timber removal per kilo (Timberremovalperkilo,Timber removal per kilo,TimberremovalperkiloNEW,1.0,Number,0,0.000
1540496,1810,Unbranded Pallet removal per pallet (Unbrande,Unbranded Pallet removal per pallet,UnbrandedPalletperpalletNEW,1.0,Number,0,0.000
1540501,1798,Steel removal per kilo (SteelremovalperkiloNE,Steel removal per kilo,SteelremovalperkiloNEW,1.0,Number,0,80.000
1540506,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1540511,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,0.000
1521242,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1474032,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.5,Number,0,1.500
1474037,1756,Bobcat or Excavator Hire per hour charge (BobcatorExcavatorperhourNEW),Bobcat or Excavator Hire per hour charge,BobcatorExcavatorperhourNEW,1.5,Number,0,1.500
1507362,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,2.0,Number,0,0.000
1507367,1801,Tidy Site (TidySiteNEW),Tidy Site,TidySiteNEW,1.0,Number,0,1.000
1507372,1860,Branded Pallet removal per pallet (BrandedPalletperpalletNEW),Branded Pallet removal per pallet,BrandedPalletperpalletNEW,1.0,Number,0,7.000
1531266,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1474277,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1492612,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,1.0,Number,0,2.000
1492617,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,0.0,Number,0,0.000
1492622,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,12.0,Number,0,12.000
1492627,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,0.0,Number,0,0.000
1492632,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,0.0,Number,0,0.000
1585976,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
1585981,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1539666,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1551336,1710,Gyprock Bag 3m3 (124949),Gyprock Bag 3m3,124949,1.0,Number,0,0.000
1551341,232,Star Post 1650mm (5 foot x6 inch) (Star Posts - 124072),Star Post 1650mm (5 foot x6 inch),Star Posts - 124072,1.0,Number,0,0.000
1551346,2112,3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK) (124980),3m3 WASTE BAG (Pallet 100 ITM OR 120 SMART PACK),124980,1.0,Number,0,0.000
1551351,1709,Brick & Tile Bag 1 Tonne (125076),Brick & Tile Bag 1 Tonne,125076,1.0,Number,0,0.000
1551356,2937,STAR POST PROTECTION CAPS (BOX 100) (124722),STAR POST PROTECTION CAPS (BOX 100),124722,1.0,Number,0,0.000
1528982,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.0,Number,0,1.000
1581096,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,3.000
1549796,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,1.0,Number,0,1.000
1513167,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1577866,1606,Brick/Tile Bags - Pick Up After Allowance (Brick Bag-P/Up After Allowance),Brick/Tile Bags - Pick Up After Allowance,Brick Bag-P/Up After Allowance,3.0,Number,0,
1572021,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,
1572026,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.0,Number,0,
1567486,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagt,Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,1.0,Number,0,2.000
1505097,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,0.000
1529102,1750,Brick/Tile/Concrete loose removal per tonne (,Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,3.000
1490867,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,2.0,Number,0,3.000
1490872,1813,Waste Bag Pick up (WasteBagPickup NEW),Waste Bag Pick up,WasteBagPickup NEW,2.0,Number,0,5.000
1490877,1777,Labour Hire x 1 per hour charge (Labourhirex1perhourchargeNEW),Labour Hire x 1 per hour charge,Labourhirex1perhourchargeNEW,1.5,Number,0,1.500
1490882,1756,Bobcat or Excavator Hire per hour charge (BobcatorExcavatorperhourNEW),Bobcat or Excavator Hire per hour charge,BobcatorExcavatorperhourNEW,1.5,Number,0,1.500
1584741,3102,Brick/Tile/Concrete Bag Set Up 1m3 Additional (B/T/CBagtSetUp1m3chargeNEW),Brick/Tile/Concrete Bag Set Up 1m3 Additional,B/T/CBagtSetUp1m3chargeNEW,2.0,Number,0,
1575296,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1518122,1857,Waste Bag Pick up charge (WasteBagPickupCharge NEW),Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,2.000
1464977,1744,Brick/Tile/Concrete Bag Set Up 1m3 (B/T/CBagtSetUp1m3NEW),Brick/Tile/Concrete Bag Set Up 1m3,B/T/CBagtSetUp1m3NEW,2.0,Number,0,2.000
1494127,1768,Final Stage (Final Stage NEW),Final Stage,Final Stage NEW,1.0,Number,0,1.000
1494132,1750,Brick/Tile/Concrete loose removal per tonne (B/T/ClooseremovalpertonneNEW),Brick/Tile/Concrete loose removal per tonne,B/T/ClooseremovalpertonneNEW,1.0,Number,0,1.000
1493037,1875,Waste Bag Set up Additional (WasteBagSetupAdditionalNEW),Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1494077,1875,Waste Bag Set up Additional (WasteBagSetupAdd,Waste Bag Set up Additional,WasteBagSetupAdditionalNEW,1.0,Number,0,1.000
1494082,1857,Waste Bag Pick up charge (WasteBagPickupCharg,Waste Bag Pick up charge,WasteBagPickupCharge NEW,1.0,Number,0,1.000
1517652,2867,SAND - WHITE BRICKLAYERS IN A BULKA BAG (124471),SAND - WHITE BRICKLAYERS IN A BULKA BAG,124471,8.0,Number,0,8.000
1517657,661,Delivery Fee (Delivery Fee),Delivery Fee,Delivery Fee,1.0,Number,0,1.000
1544816,1816,Waste Bag Set up (WasteBagSetupNEW),Waste Bag Set up,WasteBagSetupNEW,1.0,Number,0,1.000
