project_id,weight_total,weight_unassigned,idCustomer,pickupAddressId,idSupplier,deliveryAddressId,status,project_reference,idClient,delivery_type,deleted
29749,2.366,1.000,1077,20952,2242,56939,0,202247/910,2242,3,0
34586,1.682,1.000,186,62407,258,69331,0,0026283,258,9,0
25237,2.346,1.000,207,7708,689,49052,1,301019,689,28,0
24417,2.367,2.000,1077,20952,2242,48097,1,201761/910.2,2242,3,0
19401,2.381,2.381,207,7708,954,38211,1,30035/21100,954,38,0
27807,2.379,1.000,429,10105,409,53892,0,A037349512,409,5,0
26787,2.365,2.000,430,10485,417,52427,0,2742,417,6,0
31232,2.374,1.000,429,10105,2113,61357,0,1967,2113,5,0
30024,0.595,0.595,186,9264,258,57329,0,0790232,258,5,0
21872,2.376,1.000,429,1351,954,43897,1,10896,954,7,0
30646,0.607,0.607,186,9264,258,58691,0,0026195,258,9,0
27327,0.806,0.806,186,9264,258,53207,0,0026795,258,9,0
33268,1.682,,186,62407,258,66343,0,0026201,258,5,0
30621,2.340,2.340,207,7708,689,58661,0,301069,689,7,0
21712,2.353,1.000,429,1351,144,43322,1,5361300/084,144,1,0
34117,2.437,2.000,429,1351,449,68057,0,au36-30313/56,449,2,0
31227,2.364,2.358,429,1351,2677,61352,0,Lot 1 #37 Pheasant Point Drive Kiama NSW 2533,2677,2,0
24752,2.369,2.000,429,1351,5,48492,1,14703,5,42,0
32361,2.268,2.268,429,1351,227,64246,0,29916275,227,42,0
15906,4.070,1.000,207,7708,804,29748,0,Riverview Project - Labour Hire,804,12,0
12039,4.440,2.000,430,10485,894,22929,0,#PO-BWH213047,894,6,0
24853,0.604,0.604,186,9264,258,48598,1,0025510,258,5,0
21747,0.614,0.614,186,9264,258,43402,1,0026386,258,9,0
25272,2.347,1.000,429,1351,349,49117,1,403939,349,2,0
24062,2.377,2.376,207,7708,954,47562,0,20005/21002,954,33,0
20838,2.380,2.000,429,1351,346,42018,0,2016645/093,346,2,0
34322,2.434,1.000,207,7708,869,68332,0,Lot 665 #13 Melicope Street South Jerrabomberra,869,7,0
30931,2.319,2.000,1077,20952,349,60216,1,403882,349,3,0
26772,2.353,,1077,20952,349,52412,1,404033,349,3,0
19896,2.379,1.000,429,10105,1905,39228,1,4107-21/605,1905,9,0
33393,2.472,1.000,429,10105,2257,66473,0,Lot 107 #48 Little Street Austral NSW 2179,2257,5,0
34476,2.439,2.439,207,7708,202,68896,0,214974,202,7,0
33233,1.658,,186,62407,258,66308,0,0027146,258,5,0
30029,0.595,0.595,186,9264,258,57334,0,0790233,258,5,0
18513,2.398,2.398,429,1351,449,35655,0,au36-30316/56,449,2,0
26347,2.333,1.000,207,7708,689,51892,1,300865,689,28,0
32008,0.595,0.591,186,62407,258,63038,0,0790281,258,5,0
27792,2.384,1.000,429,1351,2237,53877,0,Lot 12 #46 Bengal Crescent Elderslie,2237,5,0
30019,0.595,0.595,186,9264,258,57324,0,0790231,258,5,0
20037,2.366,2.366,429,10105,1198,39915,1,Lot 5231 Woodruff Street Melonba,1198,9,0
16686,2.382,2.000,207,7708,202,31893,1,154132,202,7,0
28662,0.606,0.606,186,9264,258,55227,1,0026654,258,5,0
29824,2.372,1.000,430,10485,67,57029,1,4008354,67,6,0
33288,1.682,1.000,186,62407,258,66363,0,0026260,258,9,0
30386,0.607,,186,9264,258,58406,0,0027026,258,9,0
28307,2.402,1.000,207,7708,869,54827,0,3700/J1290,869,52,0
21937,2.383,2.368,429,1351,262,43967,1,16 New Mount Pleasant Road Balgownie,262,2,0
27267,2.373,2.353,430,10485,349,53127,0,404157,349,6,0
27437,2.362,2.362,430,10485,409,53427,0,A032296456,409,6,0
27937,0.606,0.606,186,9264,258,54037,1,0026747,258,5,0
28507,2.391,,430,10485,67,55057,1,4008342/105,67,6,0
31442,0.609,0.607,186,62407,258,61982,0,0026106,258,9,0
34886,2.000,2.000,429,1351,518,69786,0,REORDER TEST 5,518,2,0
22702,2.376,1.000,429,10105,1905,44927,1,4070-21/605,1905,9,0
7632,0.647,0.647,207,7708,804,14856,1,Stage 2A2 Block 7 Section 52 Strathnairn,804,12,0
35346,0.160,0.160,207,7708,486,70516,0,JER 924,486,7,0
32453,2.268,2.266,429,1351,180,64628,0,404468,180,1,0
23798,2.362,2.362,1077,20952,409,47213,1,A024118685,409,3,0
30901,2.371,2.371,1077,20952,561,60176,0,au2-160497/360,561,3,0
23953,2.368,2.368,429,10105,1404,47418,1,2842,1404,5,0
23918,0.901,0.901,186,9264,258,47373,1,0026644,258,9,0
27777,2.368,1.000,429,1351,2113,53862,0,1526/620,2113,42,0
21172,2.372,1.000,429,1351,172,42632,1,Lot 5049 #45 Harbour Boulevarde Shell Cove,172,2,0
32548,2.476,2.476,1077,20952,360,64753,0,450112,360,3,0
28547,2.347,2.347,429,1351,349,55107,0,404173,349,42,0
30064,0.607,0.607,186,9264,233,57374,0,20789,233,5,0
30836,2.333,2.000,429,10105,144,59751,0,5302400/007,144,5,0
24327,0.603,0.603,186,9264,258,47997,1,0026295,258,9,0
22802,2.362,1.000,430,10485,67,45042,1,4008275/090,67,6,0
26508,2.330,2.330,1077,20952,1070,52068,0,951931,1070,3,0
32162,2.311,1.000,207,7708,689,63582,0,300926,689,38,0
27528,0.595,0.595,186,9264,258,53533,1,0790224,258,5,0
4572,0.042,0.042,429,1351,337,9810,1,200427141147,337,1,0
29383,2.333,1.000,207,7708,689,56443,1,300879,689,38,0
29989,2.340,1.000,429,1351,360,57289,0,450043,360,1,0
28212,2.373,1.000,429,1351,2237,54717,1,Lot 404 #11 Skardon Terrace Albion Park,2237,1,0
30094,0.795,0.795,186,9264,258,57399,1,0027081,258,9,0
28542,2.338,2.338,207,7708,689,55102,0,301118,689,52,0
26242,2.371,1.000,1077,20952,2242,51747,0,202039/910.2,2242,3,0
31802,0.607,0.607,186,62407,258,62497,0,0790285,258,9,0
29699,2.369,1.000,1077,20952,2242,56869,0,201952/910,2242,3,0
27912,1.406,,186,9264,258,54012,1,0025928,258,9,0
30591,2.333,2.000,429,1351,144,58616,0,5358900/068,144,1,0
32533,2.474,1.000,429,1351,349,64733,1,404236,349,15,0
32458,2.301,1.000,207,7708,202,64633,0,196403,202,7,0
33682,1.682,,182,60627,258,67532,0,0026372,258,47,0
32197,2.317,1.000,207,7708,689,63627,0,301055,689,52,0
34801,1.758,1.658,186,62407,258,69686,0,0026071,258,3,0
17190,2.381,2.381,429,1351,915,32703,0,A020/740,915,2,0
29517,2.333,2.333,207,7708,689,56627,0,301058,689,7,0
28322,2.340,2.340,207,7708,689,54842,0,301090,689,7,0
28187,2.333,1.000,207,7708,689,54692,0,301106,689,28,0
35116,2.312,1.000,429,1351,227,70171,0,29916592,227,42,0
32381,2.296,1.000,207,7708,954,64501,0,11000,954,7,0
33712,1.658,1.658,182,60627,258,67562,0,0026870,258,47,0
27227,0.606,0.606,186,9264,258,53067,1,0026302,258,9,0
25012,2.330,1.000,430,10485,349,48767,1,404120,349,6,0
15090,2.382,1.000,207,7708,202,28389,1,162956,202,38,0
32718,2.433,2.000,1077,20952,2803,65278,0,Lot 154 #5 Burgess Street Wilton NSW 2571,2803,3,0
26842,2.384,1.000,429,1351,259,52477,1,201929,259,5,0
32048,2.348,,1077,20952,561,63083,0,Moss Vale,561,3,0
24307,0.908,0.601,186,9264,258,47967,1,0025615,258,5,0
31722,2.319,2.000,1077,20952,349,62357,0,402507,349,3,0
30746,0.607,,186,9264,258,59246,0,0027083,258,9,0
22312,2.362,2.000,430,10485,894,44487,0,#PO-BWH246916,894,6,0
25787,2.376,1.000,429,1351,172,50457,0,Lot 21 #48 The Boulevarde Oak Flats,172,2,0
23858,0.601,0.601,186,9264,258,47298,1,0026074,258,5,0
32157,2.311,1.000,207,7708,689,63577,0,301122,689,7,0
20963,2.404,2.000,429,10105,409,42268,1,A015669115,409,4,0
25572,0.549,0.549,186,49327,258,50182,1,0026424,258,47,0
16329,2.386,1.000,207,7708,202,30819,1,136954,202,7,0
29042,2.380,1.000,207,7708,954,56047,0,11013,954,7,0
31592,2.372,2.372,429,1351,343,62182,0,2322/820,343,1,0
31908,2.319,2.298,207,7708,689,62918,0,301050,689,28,0
24037,2.371,2.000,1077,20952,1254,47552,0,20114/107,1254,3,0
31011,2.389,1.000,1077,20952,1887,60336,0,T089820396,1887,3,0
20151,2.380,2.000,207,7708,954,40557,0,10988,954,38,0
33462,2.474,,429,1351,360,66562,0,450155,360,2,0
31812,0.547,,182,60627,258,62507,0,0025778,258,47,0
24677,2.381,1.000,1077,20952,343,48402,1,2433/820,343,3,0
32127,0.541,0.538,186,62407,258,63542,0,0026261,258,9,0
26847,2.376,2.376,429,1351,190,52482,0,Lot 9 #89 Waratah Street Windang,190,2,0
30481,2.368,1.000,429,10105,2113,58501,0,1993/620,2113,5,0
26588,2.366,,1077,20952,950,52168,0,Lot 31 #14 Grice Drive Bundanoon,950,3,0
29082,0.906,0.906,186,9264,258,56107,1,0026794,258,9,0
31152,2.326,2.326,1077,20952,349,60592,0,404184,349,3,0
29522,2.340,,207,7708,689,56632,0,300974,689,33,0
28962,1.006,0.606,186,9264,258,55937,0,0026879,258,9,0
34032,1.648,1.000,182,60627,258,67967,0,0027086,258,47,0
32132,0.525,0.525,186,62407,258,63547,0,0790272,258,5,0
20595,0.160,,429,1351,1698,41502,0,21 Carabeen Street Cabramatta,2796,5,0
34871,2.000,2.000,429,1351,518,69771,0,REORDER TEST 2,518,2,0
34681,2.461,2.000,429,1351,372,69461,0,5005766/078,372,2,0
30406,0.535,0.535,186,49327,258,58431,1,0027020,258,47,0
31487,2.401,2.000,430,10485,372,62047,0,5005735,372,6,0
27702,2.333,1.000,207,7708,689,53787,0,301031,689,7,0
31903,2.331,1.000,1077,20952,492,62913,0,208573,492,3,0
32943,2.479,2.000,429,10105,349,65588,0,606815,349,5,0
27583,0.595,0.595,186,9264,258,53598,1,0790203,258,5,0
31527,2.372,1.000,429,10105,2113,62107,0,1704,2113,4,0
31026,2.366,2.366,429,1351,227,60381,0,29916272,227,42,0
28392,0.547,0.547,186,49327,258,54922,0,0026793,258,47,0
28812,4.359,2.000,429,1351,1070,55432,0,970005/779/02,1070,1,0
31727,2.267,1.000,429,10105,409,62362,0,A989141976,409,5,0
31001,0.535,0.535,186,49327,258,60301,1,0026569,258,47,0
28372,0.547,0.547,186,49327,258,54902,0,0026115,258,47,0
32152,0.535,0.535,182,60627,258,63572,0,0026856,258,47,0
29037,2.340,1.000,429,1351,349,56042,1,403941,349,2,0
31362,2.371,1.000,1077,20952,1710,61557,0,0019,1710,3,0
19566,2.375,2.000,429,10105,1230,38448,1,N2-222/330,1230,9,0
29849,2.345,2.000,430,10485,349,57099,1,404081,349,6,0
27037,2.377,1.000,429,1351,227,52792,0,29915968,227,2,0
22842,2.355,2.000,430,10485,349,45092,1,404127,349,6,0
26907,2.340,1.000,207,7708,689,52567,0,301119,689,7,0
31502,0.608,,186,62407,258,62077,0,0027074,258,9,0
30761,2.364,2.000,1077,20952,2442,59261,1,Lot 24 #109 Myrtle Creek Avenue Tahmoor NSW 2573,2442,3,0
32988,2.489,1.000,429,1351,343,65643,0,2498/820,343,42,0
34391,1.674,1.000,186,62407,233,68426,0,20794,233,9,0
30586,2.333,2.333,429,10105,144,58611,0,5360600/065,144,1,0
28072,2.379,1.000,207,7708,202,54192,0,177577,202,7,0
34182,2.479,1.000,430,10485,346,68122,0,2017278/158,346,6,0
31913,2.322,,430,10485,349,62923,0,404224,349,6,0
27017,2.371,2.000,430,10485,2267,52772,1,14538,2267,6,0
18903,2.353,1.000,427,4592,1004,36729,1,Lot 3 Station Street Marulan,1004,15,0
30411,0.595,0.595,186,9264,258,58436,0,0790192,258,5,0
28617,0.606,0.606,186,9264,258,55177,0,0026404,258,3,0
22277,0.160,,429,1351,332,44452,0,15 Winton Place Fairy Meadow,332,2,0
28872,0.594,0.594,186,9264,258,55507,1,0025690,258,9,0
34317,2.474,2.474,207,7708,689,68312,0,301164,689,7,0
26463,2.348,2.352,430,10485,349,52023,1,403900,349,6,0
27167,0.595,0.595,186,9264,258,53002,1,0790201,258,5,0
25512,2.418,2.418,429,1351,894,49767,0,BWH250986,894,2,0
26192,0.595,0.595,186,9264,258,51692,1,0790213,258,5,0
18894,2.358,1.000,427,4592,1004,36720,1,Lot 27 #19 Colvin Place Goulburn,1004,15,0
22777,2.376,1.000,207,7708,954,45017,0,10911,954,7,0
32408,0.552,0.552,186,62407,233,64548,0,20796,233,5,0
27837,0.170,0.170,429,1351,403,53942,0,221 Lawrence Hargrave Drive Coalcliff,403,2,0
27332,0.594,0.594,186,9264,258,53217,1,0025709,258,3,0
27717,2.338,2.000,207,7708,689,53802,0,301110,689,33,0
26137,2.333,1.000,429,1351,144,51622,1,5328900/079,144,1,0
33358,1.648,,182,60627,258,66438,0,0026802,258,47,0
29759,2.338,2.338,207,7708,689,56949,1,301008,689,23,0
31327,2.397,1.000,1077,20952,2242,61517,0,201961,2242,3,0
20960,2.366,2.366,429,10105,409,42265,1,A991838942,409,5,0
31131,0.607,0.607,186,62407,258,60541,0,0026841,258,9,0
33552,2.482,,207,7708,689,67007,0,301124,689,38,0
24197,1.440,1.000,207,7708,1575,47817,0,PO#59-52-2,1575,7,0
27307,1.306,,186,9264,258,53182,1,0026583,258,9,0
24818,2.343,1.000,429,10105,144,48558,1,5300400/090,144,5,0
21622,2.382,2.382,207,7708,689,43227,1,301028,689,38,0
27563,0.595,,186,9264,258,53578,1,0790204,258,5,0
30363,2.378,,429,1351,449,58379,0,au36-30251/56,449,1,0
27657,2.372,1.000,429,1351,268,53702,1,00070865,268,42,0
24952,2.319,2.000,1077,20952,349,48702,1,403663,349,3,0
29694,2.379,1.000,207,7708,202,56864,0,192749,202,7,0
27897,0.606,0.606,186,1653,258,53997,0,0026082,258,42,0
22937,0.601,0.601,186,9264,258,45207,1,0026349,258,5,0
22552,2.376,2.366,429,10105,2257,46437,1,Lot 105 #266 Eighth Avenue Austral,2257,5,0
20859,2.366,2.000,429,10105,409,42058,1,A004371285,409,5,0
30431,0.607,0.607,186,9264,258,58471,0,0026056,258,3,0
31652,2.368,1.000,429,1351,894,62262,0,#PO-BWH264625,894,1,0
23533,0.601,0.601,186,9264,258,46833,1,0025354,258,9,0
33562,1.682,1.682,182,60627,258,67032,0,0027043,258,47,0
32543,2.477,1.000,429,1351,349,64748,0,403548,349,1,0
31212,2.362,1.000,429,1351,227,61027,0,29916123,227,42,0
32212,2.271,,207,7708,1126,63642,0,Lot 1483 #3 Austin Grove Googong NSW 2620,1126,7,0
27412,2.330,1.000,429,1351,349,53372,1,40410,349,42,0
22767,2.355,1.000,430,10485,349,45007,1,404118,349,6,0
29724,2.366,1.000,1077,20952,2242,56904,1,201945/910,2242,3,0
29914,2.387,2.000,1077,20952,2242,57199,0,202050,2242,3,0
27182,0.606,,186,9264,258,53017,1,0025819,258,9,0
24182,0.601,0.601,186,9264,258,47762,1,0025361,258,9,0
29854,2.399,2.000,429,10105,2564,57104,1,700005/910,2242,9,0
26232,2.369,,1077,20952,2242,51737,1,202047/910.2,2242,3,0
21442,2.368,2.000,430,10485,894,43012,0,#PO-BWH245452,894,6,0
30184,2.364,2.344,430,10485,360,58049,0,450104,360,6,0
26867,0.606,0.606,186,9264,258,52512,1,0025055,258,5,0
30314,0.595,0.595,186,9264,258,58234,0,0790191,258,5,0
30781,0.161,0.161,429,1351,337,59361,0,93 Parkes Street Oak Flats,337,2,0
22497,2.367,2.000,429,1351,346,44707,0,2016888/,346,2,0
32668,2.453,1.000,429,1351,262,65228,0,Lot 309 #14 Gerringulli Way Wongawilli NSW 2530,262,42,0
31832,2.329,2.329,429,1351,349,62847,0,403280,349,1,0
27757,2.368,1.000,1077,20952,409,48367,1,A031335561,409,3,0
31512,4.755,3.000,1077,20952,349,62092,0,403551,349,3,0
22257,2.370,1.000,429,1351,202,44422,1,142199,202,1,0
32053,0.537,,182,60627,258,63093,0,0026666,258,47,0
29327,2.380,2.380,207,7708,869,56382,1,3620-J1330,869,7,0
29453,2.368,2.000,429,10105,409,56528,0,A040780309,409,4,0
18828,2.396,2.395,429,1351,262,36648,0,Lot 2 #61 Lawrence Hargrave Drive Austinmer,262,2,0
26573,2.384,2.000,1077,20952,2242,52153,1,201951,2242,3,0
31943,0.595,0.591,186,62407,258,62953,0,0790273,258,5,0
28317,2.370,1.000,429,1351,268,54837,1,00071039,268,42,0
29603,0.594,0.594,186,9264,258,56733,1,0025664,258,9,0
25827,2.338,1.000,207,7708,689,50517,0,301006,689,23,0
34481,2.462,2.462,207,7708,202,68901,0,210281,202,38,0
28912,0.311,0.311,429,10105,2552,55882,1,1 Romagnola Street Box Hill,2552,9,0
31452,0.535,,182,60627,258,62002,0,0026067,258,47,0
22392,0.617,0.617,186,9264,258,44612,1,0026451,258,3,0
27322,0.547,0.547,186,49327,258,53202,0,0026216,258,47,0
20892,2.391,1.000,429,1351,409,42107,1,A974024563 & EOTD318AC3,409,2,0
31797,0.907,0.601,186,62407,258,62492,0,0026098,258,4,0
26092,2.326,2.326,207,7708,689,51192,1,301007,689,28,0
22717,2.384,1.000,207,7708,689,44952,1,300924,689,52,0
29097,2.361,2.361,429,1351,372,56137,0,5005679,372,2,0
34771,2.443,2.443,429,1351,190,69656,0,Lot 91 #9 Lighthorse Drive Woonona NSW,190,2,0
31792,0.595,,186,62407,258,62487,0,0790271,258,5,0
31847,2.346,2.326,430,10485,349,62867,0,404205,349,6,0
34686,2.469,2.000,430,10485,346,69481,0,2017890/094,346,6,0
28007,2.377,2.000,429,1351,268,54107,1,00070950,268,42,0
32222,2.266,1.000,429,1351,180,63652,0,403410,180,1,0
18348,2.376,2.376,207,7708,954,35460,1,10872,954,33,0
25267,2.330,1.000,429,1351,349,49112,1,403905,349,2,0
20241,2.382,2.382,429,1351,202,40662,1,174983,202,38,0
25462,0.547,0.547,186,49327,258,49337,0,0026246,258,47,0
23997,2.379,2.000,430,10485,349,47507,0,404014,349,6,0
23838,2.333,1.000,429,1351,144,47273,1,5358300/079,144,1,0
28117,2.368,,430,10485,5,54242,1,14692,5,6,0
19320,0.161,0.161,429,1351,464,38082,0,12 McGrath Lane Albion Park,464,1,0
24237,2.375,1.000,429,1351,268,47877,1,00070031,268,42,0
24312,1.101,1.101,186,9264,258,47977,1,0026417,258,9,0
33323,1.648,1.000,182,60627,258,66403,0,0027195,258,47,0
27627,2.333,2.333,207,7708,689,57024,1,300940,689,23,0
26623,2.333,2.000,429,1351,144,52223,1,5362600/085,144,1,0
34137,2.465,1.000,429,1351,346,68077,0,2017620/145,346,2,0
24672,2.381,1.000,207,7708,202,48397,0,183709,202,7,0
25057,2.377,1.000,429,10105,2242,48817,1,201142,2242,9,0
33318,1.682,,182,60627,258,66398,0,0026967,258,47,0
30981,2.384,1.000,1077,20952,2242,60281,0,201937/910,2242,3,0
34132,2.266,2.000,1077,20952,1995,68072,0,001303/760,1995,3,0
30826,0.535,0.535,186,49327,258,59741,0,0026935,258,47,0
20961,2.368,2.368,429,10105,409,42266,0,A997081389,409,5,0
20772,0.620,0.620,186,9264,258,41688,1,0024238,258,4,0
33153,2.474,2.000,430,10485,349,66183,0,404226,349,6,0
30886,2.372,,1077,20952,950,60136,1,Lot 148 Woodside Place Tahmoor NSW,950,3,0
33018,1.682,1.000,186,62407,233,65988,0,20792,233,9,0
33433,2.476,2.000,429,10105,360,66523,0,651946,360,5,0
33587,2.434,2.000,1077,20952,2113,67372,0,2056/620,2113,3,0
33168,2.474,1.000,429,1351,349,66198,0,404255,349,42,0
24657,2.383,1.000,429,1351,761,48382,0,5033,761,1,0
31377,2.371,1.000,1077,20952,492,61897,0,209421,492,3,0
31567,0.547,0.547,182,60627,258,62157,0,0026960,258,47,0
26182,0.595,0.595,186,9264,258,51682,1,0790214,258,5,0
30249,1.207,,186,9264,258,58119,0,0027044,258,9,0
25747,0.601,0.601,186,9264,258,50372,0,0025205,258,9,0
25427,2.370,,430,10485,5,49287,1,14706,5,6,0
30546,2.366,2.000,429,10105,2242,58576,0,202123/910,2242,5,0
32518,2.476,2.000,1077,20952,360,64718,0,651749,360,3,0
24542,2.373,1.000,429,1351,190,48232,1,Lot 18 #3B&C Brook Street Dapto,190,42,0
26237,2.376,2.000,1077,20952,2242,51742,1,201980/910.2,2242,3,0
33143,2.476,1.000,429,10105,349,66173,0,606882,349,4,0
25172,2.369,1.000,429,10105,2242,48982,1,201148/910,2242,9,0
7977,17.178,1.000,1077,20952,1254,15429,1,20071/107,1254,3,0
29542,2.374,1.000,429,10105,950,56657,1,Lot 128 Merino Drive Elderslie,950,5,0
27847,2.333,2.000,429,1351,144,53952,0,5363000/087,144,1,0
23728,2.395,1.000,429,1351,1404,47138,1,2817,1404,2,0
18417,2.394,1.000,207,7708,1149,35487,1,B21 Sect 27 #1 Nathan Street Deakin,1149,52,0
35246,0.160,,429,1351,337,70366,0,25 Galactic Drive Dunmore,337,2,0
33842,0.160,0.160,207,7708,486,71878,0,Lot 904 94 Alpine Ash Way Tralee NSW 2620,486,7,0
25142,2.366,2.000,429,10105,2242,48952,1,202118/910,2242,5,0
34551,2.480,1.000,429,1351,349,69281,0,404280,349,2,0
33932,2.441,1.000,429,1351,268,67827,1,00072077,268,2,0
32918,2.472,2.472,1077,20952,349,65558,0,606661,349,3,0
31096,2.389,2.389,429,1351,346,60476,0,2017616/151,346,2,0
30616,2.372,1.000,429,1351,346,58656,0,2017479/077,346,1,0
33348,1.648,1.000,182,60627,258,66428,0,0026706,258,47,0
33482,1.682,,182,60627,258,66582,0,0026976,258,47,0
23343,2.378,1.000,207,7708,689,46618,1,300900,689,33,0
31222,2.326,,429,1351,1070,61037,0,951642,1070,1,0
27407,2.333,1.000,207,7708,689,53367,1,300930,689,7,0
21527,2.388,2.388,429,1351,2113,43112,1,1809,2113,42,0
30329,2.347,1.000,207,7708,689,58334,0,31005,689,52,0
22902,4.751,1.000,207,7708,954,45167,0,11060,954,7,0
18900,2.368,1.000,427,4592,1004,36726,1,Lot 2 Station Street Marulan,1004,15,0
30766,2.364,2.364,1077,20952,2442,59266,1,Lot 13 #61 Greenacre Drive Tahmoor NSW 2573,2442,3,0
32848,2.461,1.000,429,10105,360,64803,0,652124,360,5,0
21927,2.380,2.380,429,1351,954,43957,0,30038,954,28,0
29934,0.607,,186,9264,258,57234,0,0026926,258,5,0
26002,2.357,1.000,207,7708,1073,50727,1,B27 S11 #26 Klaus Moje Street Whitlam,1073,38,0
28037,2.330,2.000,430,10485,349,54137,1,404180,349,6,0
25567,0.535,0.590,186,49327,258,50177,1,0026568,258,47,0
29367,0.535,0.535,186,49327,258,56422,1,0026002,258,47,0
29443,0.540,0.540,186,49327,258,56513,1,0027049,258,47,0
32391,2.296,1.000,207,7708,954,64511,0,10998,954,7,0
19266,2.381,1.000,429,10105,1947,38013,1,Lot 4029 #1 Mulvihill Crescent Denham Court,1947,5,0
32658,2.432,1.000,429,1351,346,65213,0,2018049/076,346,42,0
27342,2.384,2.000,429,10105,259,53232,1,201937,259,5,0
21617,2.392,1.000,207,7708,689,43222,0,300946,689,28,0
21982,2.369,2.359,429,1351,349,44017,1,403994,349,42,0
29964,2.370,2.000,429,1351,5,57269,1,14881,5,42,0
32187,2.311,2.291,207,7708,689,63617,0,301024,689,38,0
31051,0.535,0.535,186,49327,258,60411,0,0026849,258,47,0
21917,2.366,2.366,429,10105,409,43947,1,A998821507,409,5,0
29347,0.596,0.596,186,9264,258,56402,0,0790229,258,5,0
29714,2.381,1.000,207,7708,202,56889,0,172524,202,7,0
26498,2.373,1.000,429,1351,2242,52058,1,201326/910,2242,9,0
27297,2.880,2.000,429,1351,190,53167,1,Lot 207 #15 Terragong Street Tullimbar,190,1,0
34541,2.474,1.000,429,1351,349,69271,0,403438,349,1,0
19971,2.368,1.000,1077,20952,561,39669,0,au2-160488/360,561,3,0
23253,0.601,0.601,186,9264,258,45222,1,0025514,258,5,0
7569,0.647,0.647,207,7708,804,14793,1,Stage 2A2 Block 22 Section 51 Strathnairn,804,12,0
34561,0.200,,429,10105,2552,69306,0,"11 Boab street, Melonba",2552,9,0
29002,0.606,0.606,186,9264,258,56002,1,0026247,258,5,0
31702,2.364,,429,10105,1947,62327,0,Lot 11 #8 Vecchio Close Bonnyrigg NSW 2177,1947,5,0
30391,0.595,0.595,186,9264,258,58411,0,0790193,258,5,0
30244,0.535,,186,49327,258,58114,1,0025186,258,47,0
30416,2.349,1.000,207,7708,1126,58441,0,Lot 1022 4 Dean Street Googong NSW 2620,1126,7,0
29754,0.535,0.535,186,49327,233,56944,1,20722,233,47,0
20013,2.378,1.000,429,10105,409,39714,1,A997173259,409,5,0
17514,2.386,1.000,429,1351,299,33576,1,2 Caroline Street Corrimal,299,2,0
33592,2.424,1.000,207,7708,1073,67397,0,B8 Sect 7 #2 Cassab Street Whitlam ACT,1073,38,0
34287,2.447,1.000,429,10105,2242,68277,0,202102A/910 +  202102B/910,2242,5,0
25967,2.356,2.000,207,7708,1073,50692,1,B1 S30 #110 Hazel Hawke Avenue Whitlam,1073,38,0
27187,0.608,0.606,186,9264,258,53027,1,0026887,258,9,0
32748,2.477,2.000,429,1351,1070,65313,0,951439,1070,1,0
30721,0.160,,429,10105,1698,59206,0,8 Warwick Avenue Cabramatta,2796,5,0
30656,0.607,0.607,186,9264,258,58701,0,0026677,258,9,0
5247,0.100,0.100,518,1773,593,3347,1,JOSH TESTING JOB ORDER ISSUE,518,0,0
33757,1.648,1.000,182,60627,258,67617,0,0026086,258,47,0
21802,0.460,0.460,207,7708,2147,43827,1,15 Maiden Hair Road Tralee,2147,7,0
26687,2.351,1.000,207,7708,1536,52327,1,5 Storksbill Terrace Tralee,1536,7,0
34057,1.674,1.674,186,62407,258,67997,0,0027285,258,9,0
24507,2.340,2.340,207,7708,689,48192,0,300992,689,38,0
29774,2.366,1.000,429,10105,2257,56964,1,Lot 250 #7 Eve Street Werrington,2257,9,0
34781,2.445,2.445,429,1351,343,69666,0,2406/820,343,42,0
33857,0.160,0.160,207,7708,486,71883,0,"Lot 902 98 Alpine Ash Way Tralee, NSW 2620",486,7,0
33812,0.160,0.160,429,10105,1686,67682,0,Lot 8 #12 Sculptor Street Box Hill NSW,1686,5,0
30696,0.535,,186,49327,258,59136,0,0027095,258,47,0
25632,1.601,1.000,186,9264,258,50247,1,0025999,258,4,0
32247,2.249,2.000,1077,20952,1995,63687,0,001195/760,1995,3,0
19395,2.376,1.000,429,1351,954,38202,1,10936/2100,954,7,0
31307,0.591,,186,62407,258,61497,1,0025671,258,9,0
34312,0.160,,429,10105,1698,68307,0,10 Morgan Street Earlwood,1698,4,0
31071,2.395,,430,10485,346,60451,0,2017364/130,346,6,0
32538,2.485,1.000,429,1351,349,64738,0,404223,349,2,0
28657,0.599,0.599,186,9264,258,55217,1,0026122,258,5,0
25492,0.535,0.790,186,49327,258,49367,1,0026594,258,47,0
7497,0.657,0.657,207,7708,804,14721,1,Stage 2A2 Block 33 Section 51 Strathnairn,804,12,0
25777,2.367,2.000,429,1351,308,50442,1,11955,308,2,0
28572,1.306,1.306,186,9264,258,55127,1,0026719,258,9,0
31647,2.299,1.000,207,7708,202,62257,0,192672,202,7,0
26443,2.368,1.000,429,1351,492,52003,1,208750,492,2,0
29649,0.547,0.547,186,49327,258,50532,0,0025641,258,47,0
29954,0.260,0.260,1077,20952,1941,57259,0,#50 Willow Drive Moss Vale 2577,1941,3,0
34591,1.682,,186,62407,258,69336,0,0025916,258,9,0
26483,2.376,,207,7708,954,52043,0,30100,954,7,0
25912,2.333,1.000,429,1351,144,50622,1,5329000,144,1,0
21612,2.382,1.000,207,7708,689,43217,1,301035,689,28,0
