idTruckToCust,idJobCustomer,idTruck,idDriver,finished,deleted,ordering,LastUpdated
1165447,833222,262,120,1,0,,2023-12-12 13:00:01
1234811,881536,11,84,1,0,,2023-12-12 13:00:01
1181767,844887,262,120,1,0,,2023-12-12 13:00:01
1137962,815432,60,327,1,0,,2023-12-12 13:00:01
1169437,834862,40,457,1,0,,2023-12-12 13:00:01
1197511,848295,17,147,1,0,,2023-12-12 13:00:01
1200796,857396,53,437,1,0,,2023-12-12 13:00:01
1145297,819967,53,437,1,0,,2023-12-12 13:00:01
1222951,874231,96,159,1,0,,2023-12-12 13:00:01
1150017,823682,114,111,1,0,,2023-12-12 13:00:01
1201556,858246,135,327,1,0,,2023-12-12 13:00:01
1185507,846132,67,92,1,0,,2023-12-12 13:00:01
1202826,859271,2,51,0,0,,2023-12-12 13:00:01
1200536,852276,61,51,1,0,,2023-12-12 13:00:01
1152162,824807,60,327,0,0,,2023-12-12 13:00:01
1225051,875426,168,259,0,0,,2023-12-12 13:00:01
1211511,865631,96,159,1,0,,2023-12-12 13:00:01
1197641,855091,63,192,1,0,,2023-12-12 13:00:01
1141087,817032,17,147,1,0,,2023-12-12 13:00:01
1150217,821022,2,13,1,0,,2023-12-12 13:00:01
1239311,884171,6,75,1,0,,2023-12-12 13:00:01
1145857,819627,296,412,1,0,,2023-12-12 13:00:01
1223631,873401,14,120,1,0,,2023-12-12 13:00:01
1199091,856406,63,192,1,0,,2023-12-12 13:00:01
1156297,827002,286,198,1,0,,2023-12-12 13:00:01
1185352,846592,11,84,1,0,,2023-12-12 13:00:01
1150417,822532,159,204,1,0,,2023-12-12 13:00:01
1185742,834762,338,150,1,0,,2023-12-12 13:00:01
1195621,854131,135,327,1,0,,2023-12-12 13:00:01
1169112,833772,159,204,0,0,,2023-12-12 13:00:01
1138022,815502,60,327,1,0,,2023-12-12 13:00:01
1156317,827077,286,198,1,0,,2023-12-12 13:00:01
1203571,859756,135,327,1,0,,2023-12-12 13:00:01
1163247,807633,296,412,1,0,,2023-12-12 13:00:01
1180052,843197,105,367,0,0,,2023-12-12 13:00:01
1146622,819902,96,159,1,0,,2023-12-12 13:00:01
1145837,819597,296,412,1,0,,2023-12-12 13:00:01
1210521,857221,338,150,1,0,,2023-12-12 13:00:01
1149702,823277,51,65,1,0,,2023-12-12 13:00:01
1206086,861491,93,12,0,0,,2023-12-12 13:00:01
1231406,874111,6,75,1,0,,2023-12-12 13:00:01
1215346,868736,296,412,1,0,,2023-12-12 13:00:01
1137367,815072,96,159,1,0,,2023-12-12 13:00:01
1158982,829242,96,159,1,0,,2023-12-12 13:00:01
1149242,755522,286,198,1,0,,2023-12-12 13:00:01
1199381,855831,296,412,1,0,,2023-12-12 13:00:01
1173567,838232,2,51,1,0,,2023-12-12 13:00:01
1215101,868741,11,84,1,0,,2023-12-12 13:00:01
1208296,863031,135,327,1,0,,2023-12-12 13:00:01
1178017,841282,11,84,1,0,,2023-12-12 13:00:01
1233236,880561,262,452,0,0,,2023-12-12 13:00:01
1205741,860776,96,159,1,0,,2023-12-12 13:00:01
1163802,824787,67,92,1,0,,2023-12-12 13:00:01
1216151,869561,337,95,1,0,,2023-12-12 13:00:01
1152177,824822,60,327,0,0,,2023-12-12 13:00:01
1190051,842767,262,452,1,0,,2023-12-12 13:00:01
1216946,866331,114,120,1,0,,2023-12-12 13:00:01
1136597,780981,17,147,1,0,,2023-12-12 13:00:01
1231781,872101,96,159,1,0,,2023-12-12 13:00:01
1145997,819952,96,159,1,0,,2023-12-12 13:00:01
1201826,858536,135,327,1,0,,2023-12-12 13:00:01
1202916,858911,96,159,1,0,,2023-12-12 13:00:01
1188591,848991,63,192,1,0,,2023-12-12 13:00:01
1217561,870256,296,412,1,0,,2023-12-12 13:00:01
1169017,835402,286,198,1,0,,2023-12-12 13:00:01
1191296,849101,159,204,1,0,,2023-12-12 13:00:01
1208311,863066,6,75,0,0,,2023-12-12 13:00:01
1199866,856886,138,189,0,0,,2023-12-12 13:00:01
1232681,868746,60,327,1,0,,2023-12-12 13:00:01
1138382,815767,102,51,1,0,,2023-12-12 13:00:01
1172657,837487,129,135,1,0,,2023-12-12 13:00:01
1167302,834167,286,198,1,0,,2023-12-12 13:00:01
1183622,846247,63,192,1,0,,2023-12-12 13:00:01
1217186,870596,217,54,1,0,,2023-12-12 13:00:01
1165662,833407,168,259,1,0,,2023-12-12 13:00:01
1144172,816822,159,204,1,0,,2023-12-12 13:00:01
1153642,825127,96,159,1,0,,2023-12-12 13:00:01
1164372,832532,217,54,1,0,,2023-12-12 13:00:01
1210786,865126,63,192,0,0,,2023-12-12 13:00:01
1172187,822232,286,198,1,0,,2023-12-12 13:00:01
1205761,857856,61,51,1,0,,2023-12-12 13:00:01
1208961,863841,135,327,1,0,,2023-12-12 13:00:01
1164812,832812,96,159,1,0,,2023-12-12 13:00:01
1225941,876071,17,147,1,0,,2023-12-12 13:00:01
1179607,842732,17,147,1,0,,2023-12-12 13:00:01
1218206,868816,96,159,1,0,,2023-12-12 13:00:01
1192461,841887,168,259,1,0,,2023-12-12 13:00:01
1183197,845757,135,327,0,0,,2023-12-12 13:00:01
1139527,813047,337,95,1,0,,2023-12-12 13:00:01
1179697,841567,61,317,1,0,,2023-12-12 13:00:01
1184177,840277,291,216,1,0,,2023-12-12 13:00:01
1213261,867306,171,141,1,0,,2023-12-12 13:00:01
1204931,861041,105,367,0,0,,2023-12-12 13:00:01
1152422,825032,105,367,1,0,,2023-12-12 13:00:01
1141987,817482,17,147,1,0,,2023-12-12 13:00:01
1179367,842712,96,159,1,0,,2023-12-12 13:00:01
1150842,823517,96,159,1,0,,2023-12-12 13:00:01
1172322,837437,2,51,0,0,,2023-12-12 13:00:01
1224546,874921,61,317,1,0,,2023-12-12 13:00:01
1142272,817747,105,367,1,0,,2023-12-12 13:00:01
1180497,843817,171,141,1,0,,2023-12-12 13:00:01
1144462,818392,337,95,1,0,,2023-12-12 13:00:01
1180322,838172,129,135,1,0,,2023-12-12 13:00:01
1183507,840287,58,392,1,0,,2023-12-12 13:00:01
1182527,845197,135,327,1,0,,2023-12-12 13:00:01
1237241,882791,296,412,1,0,,2023-12-12 13:00:01
1208916,863736,135,327,1,0,,2023-12-12 13:00:01
1181877,844972,11,84,1,0,,2023-12-12 13:00:01
1230051,878716,237,45,1,0,,2023-12-12 13:00:01
1148702,822422,96,159,1,0,,2023-12-12 13:00:01
1188516,846922,312,0,0,0,,2023-12-12 13:00:01
1225156,873571,296,412,1,0,,2023-12-12 13:00:01
1233026,880456,171,141,1,0,,2023-12-12 13:00:01
1147742,821872,61,317,1,0,,2023-12-12 13:00:01
1163907,824957,63,192,1,0,,2023-12-12 13:00:01
1159362,829647,93,85,1,0,,2023-12-12 13:00:01
1195786,851846,337,95,1,0,,2023-12-12 13:00:01
1152997,825427,171,141,1,0,,2023-12-12 13:00:01
1202876,859321,63,192,1,0,,2023-12-12 13:00:01
1219216,871446,135,327,1,0,,2023-12-12 13:00:01
1146462,820617,114,111,1,0,,2023-12-12 13:00:01
1133282,812252,286,198,1,0,,2023-12-12 13:00:01
1150672,823197,96,159,1,0,,2023-12-12 13:00:01
1222541,871896,159,204,1,0,,2023-12-12 13:00:01
1168212,834217,17,147,1,0,,2023-12-12 13:00:01
1219766,871686,296,412,1,0,,2023-12-12 13:00:01
1199776,856846,129,135,0,0,,2023-12-12 13:00:01
1209051,861156,337,95,1,0,,2023-12-12 13:00:01
1149322,822902,108,322,1,0,,2023-12-12 13:00:01
1170142,815447,296,412,1,0,,2023-12-12 13:00:01
1145357,820057,296,412,1,0,,2023-12-12 13:00:01
1204726,860856,171,141,1,0,,2023-12-12 13:00:01
1181832,844927,105,367,1,0,,2023-12-12 13:00:01
1204816,860951,114,111,1,0,,2023-12-12 13:00:01
1218731,871081,129,51,1,0,,2023-12-12 13:00:01
1155112,826707,129,135,1,0,,2023-12-12 13:00:01
1191881,850451,40,457,1,0,,2023-12-12 13:00:01
1234806,877706,96,159,1,0,,2023-12-16 13:00:01
1221406,857516,17,147,1,0,,2023-12-12 13:00:01
1196036,854461,17,147,1,0,,2023-12-12 13:00:01
1231986,877446,17,147,1,0,,2023-12-12 13:00:01
1154167,826017,338,150,1,0,,2023-12-12 13:00:01
1137747,798633,296,412,1,0,,2023-12-12 13:00:01
1158402,828332,286,198,1,0,,2023-12-12 13:00:01
1223481,873276,114,120,1,0,,2023-12-12 13:00:01
1235566,852051,17,147,1,0,,2023-12-12 13:00:01
1208681,863496,135,327,1,0,,2023-12-12 13:00:01
1156557,827567,61,317,1,0,,2023-12-12 13:00:01
1192366,849951,159,204,0,0,,2023-12-12 13:00:01
1188856,849796,96,159,1,0,,2023-12-12 13:00:01
1148237,822092,171,141,0,0,,2023-12-12 13:00:01
1227966,816877,129,135,1,0,,2023-12-12 13:00:01
1156832,826472,159,204,1,0,,2023-12-12 13:00:01
1232141,879751,53,437,1,0,,2023-12-12 13:00:01
1194211,853576,232,352,0,0,,2023-12-12 13:00:01
1177777,841387,135,327,1,0,,2023-12-12 13:00:01
1158797,829172,61,317,1,0,,2023-12-12 13:00:01
1189556,847612,135,327,0,0,,2023-12-12 13:00:01
1190396,850816,114,111,1,0,,2023-12-12 13:00:01
1203276,855271,338,150,1,0,,2023-12-12 13:00:01
1218706,871056,96,159,1,0,,2023-12-12 13:00:01
1153722,825252,96,159,1,0,,2023-12-12 13:00:01
1205766,857871,61,51,1,0,,2023-12-12 13:00:01
1142582,818122,67,92,1,0,,2023-12-12 13:00:01
1142132,814292,63,192,1,0,,2023-12-12 13:00:01
1203586,859771,135,327,1,0,,2023-12-12 13:00:01
1157572,822432,93,85,1,0,,2023-12-12 13:00:01
1232466,879521,67,92,1,0,,2023-12-12 13:00:01
1176377,840342,114,111,1,0,,2023-12-12 13:00:01
1160397,828202,11,84,1,0,,2023-12-12 13:00:01
1147672,821542,159,204,1,0,,2023-12-12 13:00:01
1209876,864666,138,189,1,0,,2023-12-12 13:00:01
1219486,871671,11,84,1,0,,2023-12-12 13:00:01
1121248,804923,105,367,0,0,,2023-12-12 13:00:01
1171657,826757,40,457,1,0,,2023-12-12 13:00:01
1155532,827182,171,141,0,0,,2023-12-12 13:00:01
1055778,762853,54,0,0,0,,2023-12-12 13:00:01
1226956,876551,60,327,1,0,,2023-12-12 13:00:01
1197216,848516,67,92,1,0,,2023-12-12 13:00:01
1203971,860161,138,189,1,0,,2023-12-12 13:00:01
1234731,881471,286,198,1,0,,2023-12-12 13:00:01
1182592,844137,53,437,1,0,,2023-12-12 13:00:01
1204456,860731,54,0,0,0,,2023-12-12 13:00:01
1232926,880436,40,240,1,0,,2023-12-12 13:00:01
1176177,840057,105,367,0,0,,2023-12-12 13:00:01
1227611,877256,96,159,1,0,,2023-12-12 13:00:01
1177452,841037,129,135,1,0,,2023-12-12 13:00:01
1164062,832227,96,159,1,0,,2023-12-12 13:00:01
1198031,855396,138,189,1,0,,2023-12-12 13:00:01
1227761,877416,232,352,1,0,,2023-12-12 13:00:01
1193076,852536,67,92,1,0,,2023-12-12 13:00:01
1211646,865866,129,135,1,0,,2023-12-12 13:00:01
1224461,875036,291,216,1,0,,2023-12-12 13:00:01
1178087,841927,291,216,1,0,,2023-12-12 13:00:01
1164552,828907,337,95,1,0,,2023-12-12 13:00:01
1178887,841257,53,437,1,0,,2023-12-12 13:00:01
1214621,868196,168,259,1,0,,2023-12-12 13:00:01
1209901,864681,114,111,1,0,,2023-12-12 13:00:01
1199411,856616,291,216,1,0,,2023-12-12 13:00:01
1232701,875536,60,327,1,0,,2023-12-12 13:00:01
1154947,826542,337,95,1,0,,2023-12-12 13:00:01
1140162,816592,53,437,1,0,,2023-12-12 13:00:01
1198261,855621,337,95,1,0,,2023-12-12 13:00:01
1220841,872786,11,84,1,0,,2023-12-12 13:00:01
1203016,859126,337,95,1,0,,2023-12-12 13:00:01
1211606,865736,286,198,1,0,,2023-12-12 13:00:01
1177447,841022,232,352,1,0,,2023-12-12 13:00:01
1235581,881341,17,147,1,0,,2023-12-12 13:00:01
1214261,867851,135,327,1,0,,2023-12-12 13:00:01
1212606,866711,11,84,1,0,,2023-12-12 13:00:01
1216316,865316,17,147,1,0,,2023-12-12 13:00:01
1163582,831942,296,412,1,0,,2023-12-12 13:00:01
1191146,850976,338,150,1,0,,2023-12-12 13:00:01
1206751,862291,93,85,1,0,,2023-12-12 13:00:01
1200731,847987,338,150,1,0,,2023-12-12 13:00:01
1201076,857496,96,159,1,0,,2023-12-12 13:00:01
1207871,861601,286,198,1,0,,2023-12-12 13:00:01
1169087,834822,337,95,1,0,,2023-12-12 13:00:01
1219121,834237,17,147,1,0,,2023-12-12 13:00:01
1141922,814427,296,412,1,0,,2023-12-12 13:00:01
1237913,882401,58,392,1,0,,2023-12-12 13:00:01
1141507,817297,51,65,1,0,,2023-12-12 13:00:01
1184147,846707,58,392,1,0,,2023-12-12 13:00:01
1159642,829157,60,327,0,0,,2023-12-12 13:00:01
1179747,842772,96,159,1,0,,2023-12-12 13:00:01
1170162,835267,17,0,1,0,,2023-12-12 13:00:01
1149062,822547,262,120,0,0,,2023-12-12 13:00:01
1199981,857001,138,189,1,0,,2023-12-12 13:00:01
1141082,817027,17,147,1,0,,2023-12-12 13:00:01
1183007,841547,96,159,1,0,,2023-12-12 13:00:01
1161262,830997,168,13,1,0,,2023-12-12 13:00:01
1179257,842602,338,150,1,0,,2023-12-12 13:00:01
1186997,848232,338,150,1,0,,2023-12-12 13:00:01
1213536,866976,11,84,1,0,,2023-12-12 13:00:01
1157082,828062,338,150,1,0,,2023-12-12 13:00:01
1169452,835257,40,457,1,0,,2023-12-12 13:00:01
1204056,860226,135,327,1,0,,2023-12-12 13:00:01
1154097,825972,93,85,1,0,,2023-12-12 13:00:01
1232591,879966,135,327,1,0,,2023-12-12 13:00:01
1161652,825922,61,317,1,0,,2023-12-12 13:00:01
1146092,820332,17,147,1,0,,2023-12-12 13:00:01
1236786,880291,296,412,1,0,,2023-12-12 13:00:01
1170952,836422,63,192,1,0,,2023-12-12 13:00:01
1237251,874706,296,412,1,0,,2023-12-12 13:00:01
1194081,853506,138,189,1,0,,2023-12-12 13:00:01
1194301,852261,53,437,1,0,,2023-12-12 13:00:01
1185662,845592,51,65,1,0,,2023-12-12 13:00:01
1208031,862786,11,84,1,0,,2023-12-12 13:00:01
1217106,870561,291,216,0,0,,2023-12-12 13:00:01
1234691,881481,63,192,1,0,,2023-12-12 13:00:01
1208536,863311,135,327,1,0,,2023-12-12 13:00:01
1224791,875301,17,147,1,0,,2023-12-12 13:00:01
1192946,852346,17,147,1,0,,2023-12-12 13:00:01
1168682,829287,296,412,1,0,,2023-12-12 13:00:01
1234861,881591,93,85,1,0,,2023-12-12 13:00:01
1232366,868046,296,412,1,0,,2023-12-12 13:00:01
1178317,842122,114,111,1,0,,2023-12-12 13:00:01
1200446,857431,96,159,1,0,,2023-12-12 13:00:01
1144317,819222,337,95,1,0,,2023-12-12 13:00:01
1182792,845387,138,189,0,0,,2023-12-12 13:00:01
1179777,842877,135,327,1,0,,2023-12-12 13:00:01
1188456,849531,135,327,0,0,,2023-12-12 13:00:01
1229126,878056,61,317,0,0,,2023-12-12 13:00:01
1179287,842632,93,85,1,0,,2023-12-12 13:00:01
1146207,820417,102,51,1,0,,2023-12-12 13:00:01
1210956,865266,17,147,1,0,,2023-12-12 13:00:01
1212746,857201,232,352,1,0,,2023-12-12 13:00:01
1233466,880311,96,159,1,0,,2023-12-12 13:00:01
1183612,846237,96,159,1,0,,2023-12-12 13:00:01
1163962,832132,17,147,1,0,,2023-12-12 13:00:01
1229411,878331,291,216,1,0,,2023-12-12 13:00:01
1212906,864361,262,452,1,0,,2023-12-12 13:00:01
1171647,836307,40,457,1,0,,2023-12-12 13:00:01
1209556,864476,171,141,1,0,,2023-12-12 13:00:01
1168857,835357,96,159,1,0,,2023-12-12 13:00:01
1238766,880216,129,135,1,0,,2023-12-12 13:00:01
1229276,878216,6,75,1,0,,2023-12-12 13:00:01
1137802,811522,29,21,1,0,,2023-12-12 13:00:01
1151567,824082,337,95,1,0,,2023-12-12 13:00:01
1203731,858141,129,135,1,0,,2023-12-12 13:00:01
1183192,845752,138,189,1,0,,2023-12-12 13:00:01
1197706,848561,337,95,1,0,,2023-12-12 13:00:01
1164227,832397,67,92,0,0,,2023-12-12 13:00:01
1221606,873071,11,84,1,0,,2023-12-12 13:00:01
1184767,847062,168,259,1,0,,2023-12-12 13:00:01
1181992,845042,138,189,1,0,,2023-12-12 13:00:01
1187731,833872,17,147,1,0,,2023-12-12 13:00:01
1185612,841497,29,21,1,0,,2023-12-12 13:00:01
1188266,849031,96,159,1,0,,2023-12-12 13:00:01
1172232,837027,96,159,1,0,,2023-12-12 13:00:01
1212106,866321,114,111,0,0,,2023-12-12 13:00:01
1206716,862226,29,21,1,0,,2023-12-12 13:00:01
1224301,874476,120,195,0,0,,2023-12-12 13:00:01
1209671,854811,262,452,1,0,,2023-12-12 13:00:01
1141777,785283,168,259,1,0,,2023-12-12 13:00:01
1155357,824472,61,317,1,0,,2023-12-12 13:00:01
1203896,860071,129,135,0,0,,2023-12-12 13:00:01
1237516,882896,102,150,0,0,,2024-02-05 19:32:12
1211791,866001,114,111,1,0,,2023-12-12 13:00:01
1141662,788243,29,21,1,0,,2023-12-12 13:00:01
1176837,840647,129,135,1,0,,2023-12-12 13:00:01
1223471,872671,114,120,1,0,,2023-12-12 13:00:01
1176052,823337,129,135,1,0,,2023-12-12 13:00:01
1205121,861076,337,95,1,0,,2023-12-12 13:00:01
1174522,838902,338,189,0,0,,2023-12-12 13:00:01
1142807,818282,60,327,1,0,,2023-12-12 13:00:01
1196866,854551,296,412,1,0,,2023-12-12 13:00:01
1214831,868446,129,135,1,0,,2023-12-12 13:00:01
1166737,834392,17,147,1,0,,2023-12-12 13:00:01
1223736,873491,58,392,1,0,,2023-12-12 13:00:01
1229641,857426,29,21,1,0,,2023-12-12 13:00:01
1184152,846712,58,392,1,0,,2023-12-12 13:00:01
1206231,860296,96,159,1,0,,2023-12-12 13:00:01
1217326,868826,67,92,1,0,,2023-12-12 13:00:01
1155037,826602,51,65,1,0,,2023-12-12 13:00:01
1181737,844782,96,159,1,0,,2023-12-12 13:00:01
1187166,848386,168,259,0,0,,2023-12-12 13:00:01
1179312,842657,93,85,1,0,,2023-12-12 13:00:01
1211321,825267,296,412,1,0,,2023-12-12 13:00:01
1227696,877341,60,327,1,0,,2023-12-12 13:00:01
1192596,852046,96,159,1,0,,2023-12-12 13:00:01
1151842,824437,2,13,0,0,,2023-12-12 13:00:01
1166877,834512,2,51,1,0,,2023-12-12 13:00:01
1217266,863821,96,159,1,0,,2023-12-12 13:00:01
1187991,849276,102,73,1,0,,2023-12-12 13:00:01
1205441,858596,61,51,1,0,,2023-12-12 13:00:01
1216751,870081,11,84,1,0,,2023-12-12 13:00:01
1200406,857321,102,73,1,0,,2023-12-12 13:00:01
1140707,801063,296,412,1,0,,2023-12-12 13:00:01
1190801,851081,337,95,1,0,,2023-12-12 13:00:01
1225026,873576,11,84,1,0,,2023-12-12 13:00:01
1157097,828077,168,259,1,0,,2023-12-12 13:00:01
1185927,847317,135,327,1,0,,2023-12-12 13:00:01
1190156,850216,40,457,0,0,,2023-12-12 13:00:01
1233541,880391,96,159,1,0,,2023-12-12 13:00:01
1215361,868716,96,159,1,0,,2023-12-12 13:00:01
1186787,848052,96,159,1,0,,2023-12-12 13:00:01
1231896,879566,108,322,1,0,,2023-12-12 13:00:01
1180972,844087,159,204,1,0,,2023-12-12 13:00:01
1225226,875606,61,317,1,0,,2023-12-12 13:00:01
1141277,817162,58,372,1,0,,2023-12-12 13:00:01
1156847,827772,168,259,1,0,,2023-12-12 13:00:01
1182487,845132,338,150,1,0,,2023-12-12 13:00:01
1192261,852066,286,198,1,0,,2023-12-12 13:00:01
1185987,847392,53,437,1,0,,2023-12-12 13:00:01
1187481,848776,67,92,1,0,,2023-12-12 13:00:01
1205756,861186,53,437,1,0,,2023-12-12 13:00:01
1211621,865746,296,412,1,0,,2023-12-12 13:00:01
1174392,838777,338,150,1,0,,2023-12-12 13:00:01
1205801,861251,11,84,1,0,,2023-12-12 13:00:01
1165687,833417,108,322,1,0,,2023-12-12 13:00:01
1215646,869141,262,452,1,0,,2023-12-12 13:00:01
1176502,831522,114,111,1,0,,2023-12-12 13:00:01
1211336,851931,296,412,1,0,,2023-12-12 13:00:01
1168677,835167,63,192,1,0,,2023-12-12 13:00:01
1161202,830957,168,13,0,0,,2023-12-12 13:00:01
1206756,862271,54,0,0,0,,2023-12-12 13:00:01
1223971,874866,11,84,1,0,,2023-12-12 13:00:01
1181222,844347,42,17,0,0,,2023-12-12 13:00:01
1191591,850931,135,327,1,0,,2023-12-12 13:00:01
1140762,814527,159,204,1,0,,2023-12-12 13:00:01
1179957,843092,96,159,1,0,,2023-12-12 13:00:01
1238796,882081,129,135,1,0,,2023-12-12 13:00:01
1219061,871346,135,327,1,0,,2023-12-12 13:00:01
1187976,849266,262,452,1,0,,2023-12-12 13:00:01
1167652,831172,96,159,1,0,,2023-12-12 13:00:01
1235821,881996,67,92,1,0,,2023-12-12 13:00:01
1177702,839177,337,95,1,0,,2023-12-12 13:00:01
1161392,825117,61,317,1,0,,2023-12-12 13:00:01
1178942,841767,63,192,1,0,,2023-12-12 13:00:01
1159192,829532,53,437,1,0,,2023-12-12 13:00:01
1153947,825187,17,147,1,0,,2023-12-12 13:00:01
1177902,841572,63,192,1,0,,2023-12-12 13:00:01
1189826,848282,61,317,1,0,,2023-12-12 13:00:01
1234516,881321,232,352,1,0,,2023-12-12 13:00:01
1229171,878101,96,159,1,0,,2023-12-12 13:00:01
1162937,819327,102,73,1,0,,2023-12-12 13:00:01
1141832,814102,17,147,1,0,,2023-12-12 13:00:01
1194856,845802,96,159,1,0,,2023-12-12 13:00:01
1182412,845177,11,84,1,0,,2023-12-12 13:00:01
1175357,837597,61,317,1,0,,2023-12-12 13:00:01
1213076,864141,337,95,1,0,,2023-12-12 13:00:01
1201601,858306,138,189,0,0,,2023-12-12 13:00:01
1179057,842387,296,412,1,0,,2023-12-12 13:00:01
1140177,816602,159,204,1,0,,2023-12-12 13:00:01
1211391,865401,96,159,1,0,,2023-12-12 13:00:01
1233046,879701,58,392,1,0,,2023-12-12 13:00:01
1179002,842332,232,352,1,0,,2023-12-12 13:00:01
1201526,858211,135,327,1,0,,2023-12-12 13:00:01
1210436,864941,67,92,1,0,,2023-12-12 13:00:01
1210901,865261,129,135,1,0,,2023-12-12 13:00:01
1198581,855886,11,84,1,0,,2023-12-12 13:00:01
1203521,859706,135,327,1,0,,2023-12-12 13:00:01
1210276,864771,96,159,1,0,,2023-12-12 13:00:01
1178902,841522,63,192,1,0,,2023-12-12 13:00:01
1219746,872276,53,183,0,0,,2023-12-12 13:00:01
1143462,800273,114,111,0,0,,2023-12-12 13:00:01
1227766,877421,232,352,1,0,,2023-12-12 13:00:01
1145867,819672,96,159,1,0,,2023-12-12 13:00:01
1144887,819642,171,141,1,0,,2023-12-12 13:00:01
1232336,874631,6,75,1,0,,2023-12-12 13:00:01
1157592,828627,114,111,1,0,,2023-12-12 13:00:01
1199536,856201,286,198,1,0,,2023-12-12 13:00:01
1143072,818597,217,54,1,0,,2023-12-12 13:00:01
1156247,826827,17,147,1,0,,2023-12-12 13:00:01
1163917,832087,42,17,1,0,,2023-12-12 13:00:01
1187089,848304,102,73,1,0,,2023-12-12 13:00:01
1239151,883946,40,240,1,0,,2023-12-12 13:00:01
1177017,840047,337,95,1,0,,2023-12-12 13:00:01
1207396,862246,286,198,1,0,,2023-12-12 13:00:01
1234396,880891,120,195,0,0,,2023-12-12 13:00:01
1147112,814272,337,95,1,0,,2023-12-12 13:00:01
1171942,837202,58,392,1,0,,2023-12-12 13:00:01
1177402,840957,93,85,1,0,,2023-12-12 13:00:01
1151937,824547,296,412,1,0,,2023-12-12 13:00:01
1175532,839562,286,198,1,0,,2023-12-12 13:00:01
1210796,865136,108,322,1,0,,2023-12-12 13:00:01
1225531,875846,338,189,1,0,,2023-12-12 13:00:01
1234051,880981,61,51,1,0,,2023-12-12 13:00:01
1204411,860636,138,189,0,0,,2023-12-12 13:00:01
1161347,831082,217,54,1,0,,2023-12-12 13:00:01
1142157,817622,159,204,1,0,,2023-12-12 13:00:01
1155082,826592,11,84,1,0,,2023-12-12 13:00:01
1165127,832967,96,159,1,0,,2023-12-12 13:00:01
1185047,839027,296,412,1,0,,2023-12-12 13:00:01
1163322,830967,96,159,1,0,,2023-12-12 13:00:01
1179587,842807,102,73,1,0,,2023-12-12 13:00:01
1141057,637717,63,192,1,0,,2023-12-12 13:00:01
1168967,818262,102,73,1,0,,2023-12-12 13:00:01
1176802,840612,96,159,1,0,,2023-12-12 13:00:01
1154517,826297,51,65,1,0,,2023-12-12 13:00:01
1198231,855646,286,198,1,0,,2023-12-12 13:00:01
1201761,858471,296,412,1,0,,2023-12-12 13:00:01
1226511,872586,262,452,1,0,,2023-12-12 13:00:01
1212291,866196,338,189,1,0,,2023-12-12 13:00:01
1224946,875311,11,84,1,0,,2023-12-12 13:00:01
1210691,863091,138,189,1,0,,2023-12-12 13:00:01
1150102,797408,174,0,0,0,,2023-12-12 13:00:01
1190341,845722,168,259,1,0,,2023-12-12 13:00:01
1217381,869951,42,17,1,0,,2023-12-12 13:00:01
1199876,856896,138,189,1,0,,2023-12-12 13:00:01
1200741,857276,286,198,1,0,,2023-12-12 13:00:01
1160907,830637,338,189,0,0,,2023-12-12 13:00:01
1153397,825647,29,21,1,0,,2023-12-12 13:00:01
1161077,830827,58,392,1,0,,2023-12-12 13:00:01
1163157,828512,60,327,1,0,,2023-12-12 13:00:01
1190196,850441,67,92,1,0,,2023-12-12 13:00:01
1125638,807468,96,159,1,0,,2023-12-12 13:00:01
1231046,879221,135,327,0,0,,2023-12-12 13:00:01
1206626,862001,14,120,1,0,,2023-12-12 13:00:01
1226526,876351,114,387,1,0,,2023-12-12 13:00:01
1152477,825107,338,189,1,0,,2023-12-12 13:00:01
1150087,817187,114,111,1,0,,2023-12-12 13:00:01
