ID,Description,code,Unit,Deleted,enabled,kgperunit
1285,Brick Stage - Up to 250 sqm,Eden/Con-Upto250-2-Sydney,Number,0,1,1
1286,Brick/Cladding Stage - (Please see job for price),2nd Stage-SpecialPrice-S/Highl,Number,0,1,1
1287,Brick/Cladding Stage - (Please see job for price.),2nd Stage-SpecialPrice-Sydney,Number,0,1,1
1288,Brick/Cladding Stage - 250 to 300 sqm,NewEdge/Living-250-300-1-S/Hig,Number,0,1,1
1289,Brick/Cladding Stage - 300 sqm to 400 sqm,2nd Stage-300-400m2-S/Highland,Number,0,0,1
1290,Brick/Cladding Stage - 300 sqm to 400 sqm,2nd Stage-300-400m2-Sydney,Number,0,0,1
1291,Brick/Cladding Stage - 300 to 400 sqm,Raws/Evolution-300-400-2-S/Hig,Number,0,1,1
1292,Brick/Cladding Stage - 300 to 400 sqm,Raws/Evolution-300-400-2-Syd,Number,0,1,1
1293,Brick/Cladding Stage - 400 sqm to 500 sqm,2nd Stage-400-500m2-S/Highland,Number,0,1,1
1294,Brick/Cladding Stage - 400 sqm to 500 sqm,2nd Stage-400-500m2-Sydney,Number,0,1,1
1295,Brick/Cladding Stage - 400 to 500 sqm,NewEdge/Living-400-500-1-S/Hig,Number,0,1,1
1296,Brick/Cladding Stage - 400 to 500 sqm,Raws/Evolution-400-500-2-S/Hig,Number,0,1,1
1297,Brick/Cladding Stage - 400 to 500 sqm,Raws/Evolution-400-500-2-Syd,Number,0,1,1
1298,Brick/Cladding Stage - 500 sqm to 600 sqm,2nd Stage-500-600m2-S/Highland,Number,0,1,1
1299,Brick/Cladding Stage - 500 sqm to 600 sqm,2nd Stage-500-600m2-Sydney,Number,0,1,1
1300,Brick/Cladding Stage - 500 to 600 sqm,NewEdge/Living-500-600-1-S/Hig,Number,0,1,1
1301,Brick/Cladding Stage - 500 to 600 sqm,Raws/Evolution-500-600-2-S/Hig,Number,0,1,1
1302,Brick/Cladding Stage - 500 to 600 sqm,Raws/Evolution-500-600-2-Syd,Number,0,1,1
1303,Brick/Cladding Stage - 600 sqm to 700 sqm,2nd Stage-600-700m2-S/Highland,Number,0,1,1
1304,Brick/Cladding Stage - 600 sqm to 700 sqm,2nd Stage-600-700m2-Sydney,Number,0,1,1
1305,Brick/Cladding Stage - 600 to 700 sqm,Raws/Evolution-600-700-2-S/Hig,Number,0,1,1
1306,Brick/Cladding Stage - 600 to 700 sqm,Raws/Evolution-600-700-2-Syd,Number,0,1,1
1307,Brick/Cladding Stage - Double Storey,Metricon-Double-2-S/Highlands,Number,0,1,1
1308,Brick/Cladding Stage - Double Storey -Over 400 sqm,Clarendon-Dbl-Over400-2-S/High,Number,0,1,1
1309,Brick/Cladding Stage - Duplex/Unit,Metricon-Duplex/Unit-2-S/Highl,Number,0,1,1
1310,Brick/Cladding Stage - Single Storey,Metricon-Single-2-S/Highlands,Number,0,1,1
1311,Brick/Cladding Stage - Single Storey Over 300sqm,Clarendon-Sgle-Over300-2-S/Hig,Number,0,1,1
1312,Brick/Cladding Stage - Single Storey up to 300 sqm,Clarendon-Sgle-Und300-2-S/High,Number,0,1,1
1313,Brick/Cladding Stage - Up to 250 sqm,NewEdge/Living-Upto250-1-S/Hig,Number,0,1,1
1314,Brick/Cladding Stage - Up to 300 sqm,2nd Stage -Up to 300m2-S/Highl,Number,0,1,1
1315,Brick/Cladding Stage - Up to 300 sqm,2nd Stage -Up to 300m2-Sydney,Number,0,1,1
1316,Brick/Cladding Stage - Up to 300 sqm,Raws/Evolution Up to 300-2-Syd,Number,0,1,1
1317,Brick/Cladding Stage - Up to 300 sqm,Raws/Evolution-upto300-2-S/Hig,Number,0,1,1
1318,Brick/Cladding Stage- 250 to 300 sqm,Eden/Con-250-300-2-Sydney,Number,0,1,1
1319,Brick/Cladding Stage- 300 to 400 sqm,NewEdge/Living-300-400-1-S/Hig,Number,0,1,1
1320,C/R Mixed Spoil Tip Fee - Per Tonne(Clay/RocksMix),C/RMixedSpoilTipFee-Illa/Shoal,Number,0,1,1
1321,Clean Spoil Tip Fee- Per Tonne,CleanSpoilTipFee-Illawarra,Number,0,1,1
1322,Extra - Brick/Concrete Tip Fees,Brick/Concrete Tip Fees - Syd,Number,0,1,1
1323,Extra - Brick/Concrete Tip Fees,Brick/Concrete Tip Fees-S/High,Number,0,1,1
1324,Extra General Waste Tip Fees,General Waste Tip Fees- Sydney,Number,0,1,1
1325,Extra General Waste Tip Fees,General Waste Tip Fees-S/Highl,Number,0,1,1
1326,Final Clean - 300 to 400 sqm,Final Stage-300-400-Sydney,Number,0,1,1
1327,Final Clean - Double Storey,Wisdom-Double-5-S/Highlands,Number,0,1,1
1328,Final Clean - Double Storey,Wisdom-Double-Final-Illawarra,Number,0,1,1
1329,Final Clean - Single Storey,Wisdom-Single-Final-Illawarra,Number,0,1,1
1330,Final Stage,Allam - Final Stage - Sydney,Number,0,1,1
1331,Final Stage - (Please see job for price),Final Stage-Special Price -S/H,Number,0,1,1
1332,Final Stage - (Please see job for price),Final Stage-Special Price-Sydn,Number,0,1,1
1333,Final Stage - 200 to 250 sqm,RPG-200-250-4-S/Highlands,Number,0,1,1
1334,Final Stage - 250 to 300 sqm,Eden/Con-250-300-4-Sydney,Number,0,1,1
1335,Final Stage - 250 to 300 sqm,NewEdge/Living-250-300-2-S/Hig,Number,0,1,1
1336,Final Stage - 300 to 400 sqm,Eden/Con-300-400-4-Sydney,Number,0,1,1
1337,Final Stage - 300 to 400 sqm,Final Stage-300-400-S/Highland,Number,0,1,1
1338,Final Stage - 300 to 400 sqm,NewEdge/Living-300-400-2-S/Hig,Number,0,1,1
1339,Final Stage - 300 to 400 sqm,Raws/Evolution-300-400-4-S/Hig,Number,0,1,1
1340,Final Stage - 300 to 400 sqm,Raws/Evolution-300-400-4-Syd,Number,0,1,1
1341,Final Stage - 400 to 500 sqm,Eden/Con-400-500-4-Sydney,Number,0,1,1
1342,Final Stage - 400 to 500 sqm,Final Stage-400-500-S/Highland,Number,0,1,1
1343,Final Stage - 400 to 500 sqm,Final Stage-400-500-Sydney,Number,0,1,1
1344,Final Stage - 400 to 500 sqm,NewEdge/Living-400-500-2-S/Hig,Number,0,1,1
1345,Final Stage - 400 to 500 sqm,Raws/Evolution-400-500-4-S/Hig,Number,0,1,1
1346,Final Stage - 400 to 500 sqm,Raws/Evolution-400-500-4-Syd,Number,0,1,1
1347,Final Stage - 500 to 600 sqm,Eden/Con-500-600-4-Sydney,Number,0,1,1
1348,Final Stage - 500 to 600 sqm,Final Stage - 500-600-S/Highla,Number,0,1,1
1349,Final Stage - 500 to 600 sqm,Final Stage- 500-600-Sydney,Number,0,1,1
1350,Final Stage - 500 to 600 sqm,NewEdge/Living-500-600-2-S/Hig,Number,0,1,1
1351,Final Stage - 500 to 600 sqm,Raws/Evolution-500-600-4-S/Hig,Number,0,1,1
1352,Final Stage - 500 to 600 sqm,Raws/Evolution-500-600-4-Syd,Number,0,1,1
1353,Final Stage - 600 to 00 sqm,Raws/Evolution-600-700-4-S/Hig,Number,0,1,1
1354,Final Stage - 600 to 700 sqm,Eden/Con-600-700-4-Sydney,Number,0,1,1
1355,Final Stage - 600 to 700 sqm,Final Stage - 600-700-S/Highla,Number,0,1,1
1356,Final Stage - 600 to 700 sqm,Final Stage - 600-700-Sydney,Number,0,1,1
1357,Final Stage - 600 to 700 sqm,Raws/Evolution-600-700-4-Syd,Number,0,1,1
1358,Final Stage - Double Storey,Metricon-Double-4-S/Highlands,Number,0,1,1
1359,Final Stage - Double Storey Up to 400 sm,Clarendon-Dbl-Und400-4-S/High,Number,0,1,1
1360,Final Stage - Duplex/Unit,Metricon-Duplex/Unit-4-S/Highl,Number,0,1,1
1361,Final Stage - Single Storey,Metricon-Single-4-S/Highlands,Number,0,1,1
1362,Final Stage - Single Storey Over 300 sqm,Clarendon-Sgle-Over300-4-S/Hig,Number,0,1,1
1363,Final Stage - Single Storey Up to 300 sqm,Clarendon-Sgle-Und300-4-S/High,Number,0,1,1
1364,Final Stage - Up to 250 sqm,Eden/Con-Upto250-4-Sydney,Number,0,1,1
1365,Final Stage - Up to 250 sqm,NewEdge/Living-Upto250-2-S/Hig,Number,0,1,1
1366,Final Stage - Up to 300 sqm,Final Stage -Upto300-S/Highlan,Number,0,1,1
1367,Final Stage - Up to 300 sqm,Final Stage-Up to 300- Sydney,Number,0,1,1
1368,Final Stage - Up to 300 sqm,Raws/Evolution Up to 300-4-Syd,Number,0,1,1
1369,Final Stage - Up to 300 sqm,Raws/Evolution-upto300-4-S/Hig,Number,0,1,1
1370,Final Stage- Double Storey Over 400 sqm,Clarendon-Dbl-Over400-4-S/High,Number,0,1,1
1371,GSW  Mixed Spoil Tip Fees per Tonne,GSWMixedSpoilTipFee-Illawarra,Number,0,1,1
1372,Gyprock Bag Pick up - Charge - SBC,GyprockBag-ChargeSBC-Illawarra,Number,0,1,1
1373,Gyprock Bag Pick up - Charge - SBC,GyprockBag-ChargeSBC-SHighland,Number,0,1,1
1374,Gyprock Bag Pick up - Charge - SCC,GyprockBag-ChargeSCC-Illawarra,Number,0,1,1
1375,Gyprock Bag Pick up - Charge - SCC,GyprockBag-ChargeSCC-SHighland,Number,0,1,1
1376,Gyprock Bag Pick up - Charge - SBC,GyprockBag-ChargeSBC-Sydney,Number,0,1,1
1377,Gyprock Bag Pick up - Charge - SCC,GyprockBag-ChargeSCC-Sydney,Number,0,1,1
1378,Gyprock Removal for Double Single AreaE(S/Highland,MDJH-AreaE-Gyprock-Single,Number,0,1,1
1379,Gyprock Removal for Double Storey Area A,MDJH/MOJO-AreaA-Gyprock-Double,Number,0,1,1
1380,Gyprock Removal for Double Storey Area B,MDJH/MOJO-AreaB-Gyprock-Double,Number,0,1,1
1381,Gyprock Removal for Double Storey Area C(Ulladulla,MDJH-AreaC-Gyprock-Double,Number,0,1,1
1382,Gyprock Removal for Single Storey Area A,MDJH/MOJO-AreaA-Gyprock-Single,Number,0,1,1
1383,Gyprock Removal for Single Storey AREA B,MDJH/MOJO-AreaB-Gyprock-Single,Number,0,1,1
1384,Gyprock Removal for Single Storey Area C(Ulladulla,MDJH-AreaC-Gyprock-Single,Number,0,1,1
1385,Gyprock Stage,Allam - 3rd Stage - Sydney,Number,0,0,1
1386,Gyprock Stage - (Please see job for price),3rd Stage- Special Price-Sydne,Number,0,1,1
1387,Gyprock Stage - (Please see job for price),3rd Stage-Special Price-S/High,Number,0,1,1
1388,Gyprock Stage - 200 to 250 sqm,RPG-200-250-3-S/Highlands,Number,0,1,1
1389,Gyprock Stage - 250 to 300 sqm,Eden/Con-250-300-3-Sydney,Number,0,1,1
1390,Gyprock Stage - 300 - 400 sqm,Eden/Con-300-400-3-Sydney,Number,0,1,1
1391,Gyprock Stage - 300 to 400 sqm,3rd Stage - 300-400-S/Highland,Number,0,1,1
1392,Gyprock Stage - 300 to 400 sqm,3rd Stage - 300-400- Sydney,Number,0,1,1
1393,Gyprock Stage - 300 to 400 sqm,Raws/Evolution-300-400-3-S/Hig,Number,0,1,1
1394,Gyprock Stage - 300 to 400 sqm,Raws/Evolution-300-400-3-Syd,Number,0,1,1
1395,Gyprock Stage - 400 to 500 sqm,3rd Stage - 400-500- Sydney,Number,0,1,1
1396,Gyprock Stage - 400 to 500 sqm,3rd Stage - 400-500-S/Highland,Number,0,1,1
1397,Gyprock Stage - 400 to 500 sqm,Eden/Con-400-500-3-Sydney,Number,0,1,1
1398,Gyprock Stage - 400 to 500 sqm,Raws/Evolution-400-500-3-S/Hig,Number,0,1,1
1399,Gyprock Stage - 400 to 500 sqm,Raws/Evolution-400-500-3-Syd,Number,0,1,1
1400,Gyprock Stage - 500 to 600 sqm,3rd Stage - 500-600-S/Highland,Number,0,1,1
1401,Gyprock Stage - 500 to 600 sqm,3rd Stage - 500-600-Sydney,Number,0,1,1
1402,Gyprock Stage - 500 to 600 sqm,Eden/Con-500-600-3-Sydney,Number,0,1,1
1403,Gyprock Stage - 500 to 600 sqm,Raws/Evolution-500-600-3-S/Hig,Number,0,1,1
1404,Gyprock Stage - 500 to 600 sqm,Raws/Evolution-500-600-3-Syd,Number,0,1,1
1405,Gyprock Stage - 600 - 700sqm,Raws/Evolution-600-700-3-Syd,Number,0,1,1
1406,Gyprock Stage - 600 to 700 qm,3rd Stage - 600-700-Sydney,Number,0,1,1
1407,Gyprock Stage - 600 to 700 sqm,3rd Stage- 600-700-S/Highlands,Number,0,1,1
1408,Gyprock Stage - 600 to 700 sqm,Eden/Con-600-700-3-Sydney,Number,0,1,1
1409,Gyprock Stage - 600 to 700 sqm,Raws/Evolution-600-700-3-S/Hig,Number,0,1,1
1410,Gyprock Stage - Double Storey,Metricon-Double-3-S/Highlands,Number,0,1,1
1411,Gyprock Stage - Double Storey - Over 400 sqm,Clarendon-Dbl-Over400-3-S/High,Number,0,1,1
1412,Gyprock Stage - Double Storey Up to 400 sqm,Clarendon-Dbl-Und400-3-S/High,Number,0,1,1
1413,Gyprock Stage - Duplex/Unit,Metricon-Duplex/Unit-3-S/Highl,Number,0,1,1
1414,Gyprock Stage - Single Storey,Metricon-Single-3-S/Highlands,Number,0,1,1
1415,Gyprock Stage - Single Storey Over 300 sqm,Clarendon-Sgle-Over300-3-S/Hig,Number,0,1,1
1416,Gyprock Stage - Single Storey Up to 300 sqm,Clarendon-Sgle-Und300-3-S/High,Number,0,1,1
1417,Gyprock Stage - Up to 300 sqm,3rd Stage - Up to 300 - S/High,Number,0,1,1
1418,Gyprock Stage - Up to 300 sqm,Raws/Evolution Up to 300-3-Syd,Number,0,1,1
1419,Gyprock Stage - Up to 300 sqm,Raws/Evolution-upto300-3-S/Hig,Number,0,1,1
1420,Gyprock Stage - Up to 300 sqm,3rd Stage - Up to 300 - Sydney,Number,0,1,1
1421,Gyrprock Stage - Up to 250 sqm,Eden/Con-Upto250-3-Sydney,Number,0,1,1
1422,Labour Hire - 1 Labourer Per Hour,LabourHirex1-S/Highlands,Number,0,1,1
1423,Labour Hire - 1 Labourer Per Hour,LabourHirex1-Sydney,Number,0,1,1
1424,Labour Hire - 2 Labourers Per Hour,LabourHirex2-S/Highlands,Number,0,1,1
1425,Labour Hire - 2 Labourers Per Hour,LabourHirex2-Sydney,Number,0,1,1
1426,Labour Hire - 3 Labourers Per Hour,LabourHirex3-S/Highlands,Number,0,1,1
1427,Labour Hire - 3 Labourers Per Hour,LabourHirex3-Sydney,Number,0,1,1
1428,Labour Hire - 4 Labourers Per Hour,LabourHirex4-S/Highlands,Number,0,1,1
1429,Labour Hire - 4 Labourers Per Hour,LabourHirex4-Sydney,Number,0,1,1
1430,Labour Hire - 5 Labourers Per Hour,LabourHirex5-S/Highlands,Number,0,1,1
1431,Labour Hire - 5 Labourers Per Hour,LabourHirex5-Sydney,Number,0,1,1
1432,Slab Stage,Allam - 1st Stage - Sydney,Number,0,0,1
1433,Slab Stage - 200 to 250 sqm,RPG-200-250-1-S/Highlands,Number,0,1,1
1434,Slab Stage - 250 to 300 sqm,Eden/Con-250-300-1-Sydney,Number,0,1,1
1435,Slab Stage - 300 - 400 sqm,Raws/Evolution-300-400-1-Syd,Number,0,1,1
1436,Slab Stage - 300 sqm to 400 sqm,1st Stage-300-400m2-S/Highland,Number,0,1,1
1437,Slab Stage - 300 sqm to 400 sqm,1st Stage-300-400m2-Sydney,Number,0,1,1
1438,Slab Stage - 300 to 400 sqm,Eden/Con-300-400-1-Sydney,Number,0,1,1
1439,Slab Stage - 300 to 400 sqm,Raws/Evolution-300-400-1-S/Hig,Number,0,1,1
1440,Slab Stage - 400 to 500 sqm,Eden/Con-400-500-1-Sydney,Number,0,1,1
1441,Slab Stage - 400 to 500 sqm,Raws/Evolution-400-500-1-S/Hig,Number,0,1,1
1442,Slab Stage - 400 to 500 sqm,Raws/Evolution-400-500-1-Syd,Number,0,1,1
1443,Slab Stage - 500 to 600 sqm,Eden/Con-500-600-1-Sydney,Number,0,1,1
1444,Slab Stage - 500 to 600 sqm,Raws/Evolution-500-600-1-S/Hig,Number,0,1,1
1445,Slab Stage - 500 to 600 sqm,Raws/Evolution-500-600-1-Syd,Number,0,1,1
1446,Slab Stage - 600 to 700 sqm,Eden/Con-600-700-1-Sydney,Number,0,1,1
1447,Slab Stage - 600 to 700 sqm,Raws/Evolution-600-700-1-S/Hig,Number,0,1,1
1448,Slab Stage - 600 to 700 sqm,Raws/Evolution-600-700-1-Syd,Number,0,1,1
1449,Slab Stage - Double Storey,Metricon-Double-1-S/Highlands,Number,0,1,1
1450,Slab Stage - Double Storey - Over 400 sqm,Clarendon-Dbl-Over400-1-S/High,Number,0,1,1
1451,Slab Stage - Double Storey up to 400 sqm,Clarendon-Dbl-Und400-1-S/High,Number,0,1,1
1452,Slab Stage - Duplex/Unit,Metricon-Duplex/Unit-1-S/Highl,Number,0,1,1
1453,Slab Stage - Single Storey,Metricon-Single-1-S/Highlands,Number,0,1,1
1454,Slab Stage - Single Storey Over 300 sqm,Clarendon-Sgle-Over300-1-S/Hig,Number,0,1,1
1455,Slab Stage - Single Storey Up to 300sqm,Clarendon-Sgle-Und300-1-S/High,Number,0,1,1
1456,Slab Stage - Up to 250 sqm,Eden/Con-Upto250-1-Sydney,Number,0,1,1
1457,Slab Stage - Up to 300 sqm,Raws/Evolution-upto300-1-S/Hig,Number,0,0,1
1458,Slab Stage - Up to 300sqm,Raws/Evolution Up to 300-1-Syd,Number,0,1,1
1459,Supply and Spread Driveway Material,Driveways-Edenb/Con-Illawarra,Number,0,1,1
1460,Supply and Spread Driveway Material,Driveways-Edenb/Con-Sydney,Number,0,1,1
1461,Supply and Spread Driveway Material,Driveways-Sydney,Number,0,1,1
1462,Supply and Spread Driveway Material,Driveways-S/Highlands,Number,0,1,1
1463,Truck Hire - Per Hour,Truck Hire - S/Highlands,Number,0,1,1
1464,Truck Hire - Per Hour,Truck Hire - Sydney,Number,0,1,1
1465,Pallet Removal - Per Pallet,Pallet Removal - S/Highlands,Number,0,1,1
1466,Pallet Removal - Per Pallet,Pallet Removal - Sydney,Number,0,1,1
1467,Supply and Spread Driveway Material,Driveways-Allam-Illawarra,Number,0,1,1
1468,Slab Stage - Up to 300 sqm,1st Stage - Up to 300-S/Highl,Number,0,0,1
1469,Slab Stage - Up to 300 sqm,1st Stage-Up to 300- Sydney,Number,0,0,1
1470,Slab Stage - 500 to 600 sqm,1st Stage - 500-600-S/Highland,Number,0,1,1
1471,75-150 Red Gabion in Bulka Bag,75-150 Red Gabion in Bulka Bag,Number,0,1,1
1472,Brick/Cladding Stage - 400 to 500 sqm,DRH-400-500-2-S/Highlands,Number,0,1,1
1473,Final Stage - 400 to 500 sqm,DRH-400-500-4 - S/Highlands,Number,0,1,1
1474,Gyprock Stage - 400 to 500 sqm,DRH-400-500-3-S/Highlands,Number,0,1,1
1475,Slab Stage - 400 to 500 sqm,DRH-400-500-1- S/Highlands,Number,0,1,1
1476,RSS 10/20 Recycled Aggregate in Bulka Bag (125035),RSS 10/20 Recycled Agg in B/B,Number,0,1,1
1477,RSS 10/40 Recycled Aggregate (125033),RSS 10/40 Recycled Agg,Number,0,1,1
1478,RSS 10/40 Recycled Aggregate in Bulka Bag (125034),RSS 10/40 Recycled Agg in B/B,Number,0,1,1
1479,Nail Clout Galv 500g Pack,125037,Number,0,1,0.05
1480,Brick Stage - Single Duplex - Up to 42sq,Raws-S-Duplex-Up to 42sq-2-Syd,Number,0,1,1
1481,Brick/Cladding Stage - Double - 43 to 50sq,Raws-D-43 to 50sq-3-Syd,Number,0,1,1
1482,Brick/Cladding Stage- Double - 51 to 60sq,Raws-D-51 to 60sq-3-Syd,Number,0,1,1
1483,Brick/Cladding Stage - Double - Up to 42sq,Raws-D-Up to 42sq-3-Syd,Number,0,1,1
1484,Brick/Cladding Stage - Double Duplex - 43 to 50sq,Raws-D-Duplex-43-50sq-3-Syd,Number,0,1,1
1485,Brick/Cladding Stage- Double Duplex - Up to 42sq,Raws-D-Duplex-Up to 42sq-3-Syd,Number,0,1,1
1486,Brick/Cladding Stage - Single - 43 to 50sq,Raws-S-43 to 50sq-2-Syd,Number,0,1,1
1487,Brick/Cladding Stage - Single - Up to 42sq,Raws-S-Up to 42sq-2-Syd,Number,0,1,1
1488,Final Stage - Double - 43 to 50sq,Raws-D-43 to 50sq-5-Syd,Number,0,1,1
1489,Final Stage - Double - 51 to 60sq,Raws-D-51 to 60sq-5-Syd,Number,0,1,1
1490,Final Stage - Double - Up to 42sq,Raws-D-Up to 42sq-5-Syd,Number,0,1,1
1491,Final Stage - Double Duplex - 43 to 50sq,Raws-D-Duplex-43-50sq-5-Syd,Number,0,1,1
1492,Final Stage - Double Duplex - Up to 42sq,Raws-D-Duplex-Up to 42sq-5-Syd,Number,0,1,1
1493,Final Stage - Single - 43 to 50sq,Raws-S-43 to 50sq-4-Syd,Number,0,1,1
1494,Final Stage - Single - Up to 42sq,Raws-S-Up to 42sq-4-Syd,Number,0,1,1
1495,Final Stage - Single Duplex - Up to 42sq,Raws-S-Duplex-Up to 42sq-4-Syd,Number,0,1,1
1496,Framing Stage - Double - 51 to 60sq,Raws-D-51 to 60sq-2-Syd,Number,0,1,1
1497,Framing Stage - Double - Up to 42sq,Raws-D-Up to 42sq-2-Syd,Number,0,1,1
1498,Framing Stage - Double 43 to 50sq,Raws-D-43 to 50sq-2-Syd,Number,0,1,1
1499,Framing Stage - Double Duplex - Up to 42sq,Raws-D-Duplex-Up to 42sq-2-Syd,Number,0,1,1
1500,Framing Stage- Double Duplex - 43 to 50sq,Raws-D-Duplex-43-50sq-2-Syd,Number,0,1,1
1501,Gyprock Stage - Double - 43 to 50sq,Raws-D-43 to 50sq-4-Syd,Number,0,1,1
1502,Gyprock Stage - Double - 51 to 60 sq,Raws-D-51 To 60sq-4-Syd,Number,0,1,1
1503,Gyprock Stage - Double - Up to 42sq,Raws-D-Up to 42sq-4-Syd,Number,0,1,1
1504,Gyprock Stage - Double Duplex - 43 to 50sq,Raws-D-Duplex-43-50sq-4-Syd,Number,0,1,1
1505,Gyprock Stage - Double Duplex - Up to 42sq,Raws-D-Duplex-Up to 42sq-4-Syd,Number,0,1,1
1506,Gyprock Stage - Single - 43 to 50sq,Raws-S-43 to 50sq-3-Syd,Number,0,1,1
1507,Gyprock Stage - Single - Up to 42sq,Raws-S-Up to 42sq-3-Syd,Number,0,1,1
1508,Gyprock Stage -Single Duplex - Up to 42sq,Raws-S-Duplex-Up to 42sq-3-Syd,Number,0,1,1
1509,Slab Stage - Double - 43 to 50sq,Raws-D-43 to 50sq-1-Syd,Number,0,1,1
1510,Slab Stage - Double - 51 to 60sq,Raws-D-51 to 60sq-1-Syd,Number,0,1,1
1511,Slab Stage - Double - Up to 42sq,Raws-D-Up to 42sq-1-Syd,Number,0,1,1
1512,Slab Stage - Double Duplex - 43 to 50sq,Raws-D-Duplex-43-50sq-1-Syd,Number,0,1,1
1513,Slab Stage - Double Duplex - Up to 42sq,Raws-D-Duplex-Up to 42sq-1-Syd,Number,0,1,1
1514,Slab Stage - Single - 43 to 50sq,Raws-S-43 to 50sq-1-Syd,Number,0,1,1
1515,Slab Stage - Single - Up to 42sq,Raws-S-Up to 42sq-1-Syd,Number,0,1,1
1516,Slab Stage - Single Duplex - Up to 42sq,Raws-S-Duplex-Up to 42sq-1-Syd,Number,0,1,1
1517,Granny Flat Surcharge - Sydney,Raws- Granny Flat Surcharge Sy,Number,0,1,1
1518,TEST 2,TEST 2,Number,0,1,1
1519,Brick/Cladding Stage - Single - 43 to 50 Squares,Raws-S-43to 50sq-2-S/Highland,Number,0,1,1
1520,Final Stage - Single - 43 to 50 Squares,Raws-S-43 to 50sq-4-S/Highland,Number,0,1,1
1521,Gyprock Stage- Single - 43 to 50 Squares,Raws-S-43 to 50sq-3-S/Highland,Number,0,1,1
1522,Slab Stage - Single - 43 to 50 Squares,Raws-S-43 to 50sq-1-S/Highland,Number,0,1,1
1523,Brick/Cladding Stage - Single - Up to 42 Squares,Raws-S-Up t 42sq-2-S/Highland,Number,0,1,1
1524,Final Stage - Single - Up to 42 Squares,Raws-S-Up to 42sq-4-S/Highland,Number,0,1,1
1525,Gyprock Stage - Single - Up to 42 Squares,Raws-S-Up to 42sq-3-S/Highland,Number,0,1,1
1526,Slab Stage - Single - Up to 42 Squares,Raws-S-Up to 42sq-1-S/Hihgland,Number,0,1,1
1527,RSS - 10/20 - 500kg in Bulka Bag,RSS 10/20 - 500kg in Bulka Bag,Number,0,1,1
1528,Pebble Cowra White 20mm (124639),Pebble Cowra White 20mm,Number,0,1,1
1529,Pebble Cowra White 20mm in Bulka Bag (124641),Pebble Cowra White 20mm in B/B,Number,0,1,1
1530,Soil - Vege Mix (125041),Soil Vege Mix,Number,0,1,1
1531,Soil - Vege Mix in Bulka Bag (125042),Soil - Vege Mix in Bulka Bag,Number,0,1,1
1532,Albion Park Landscaping Supplies-Hiab Delivery Fee,Hiab Delivery Fee- APLS,Number,0,1,1
1533,Site Inspection - No Charge - Photo Update Only,Site Inspection,Number,0,1,1
1534,Brick/Cladding Stage - Up to 165 m2 Kambah Units,PBS-upto165-2-Kambah,Number,0,1,1
1535,Final Stage - Up to 165 m2 Kambah Units,PBS-upto165-4-Kambah,Number,0,1,1
1536,Gyprock Stage - Up to 165 m2 Kambah Units,PBS-upto165-3-Kambah,Number,0,1,1
1537,Slab Stage - Up to 165 m2 Kambah Units,PBS-upto165-1-Kambah,Number,0,1,1
1538,Brick/Cladding Stage - 301 to 400 sqm,SETRACT-301-400m2-2,Number,0,1,1
1539,Final Stage - 301 to 400 sqm,SETRACT-301-400m2-4,Number,0,1,1
1540,Gyprock Stage - 301 to 400 sqm,SETRACT-301-400m2-3,Number,0,1,1
1542,Brick/cladding Stage - Up to 300 sqm,icon-upto300-2-Illawarra,Number,0,1,1
1543,Final Stage - Up to 300 sqm,icon-upto300-4-Illawarra,Number,0,1,1
1544,Gyprock Stage - Up to 300 sqm,icon-upto300-3-Illawarra,Number,0,1,1
1545,Slab Stage - Up to 300 sqm,icon-upto300-1-illawarra,Number,0,0,1
1547,20mm Nepean River Pebble In Bulka Bag (1 tonne),20mm River Pebble in Bulka Bag,Number,0,1,1000
1548,Brick/Cladding Stage - Up to 300 sqm,RAMC - ACT - 2 - Up to 300 sqm,Number,0,1,1
1549,Final Stage - Up to 300 sqm,RAMC - ACT - 4 - Up to 300 sqm,Number,0,1,1
1550,Gyprock Stage - Up to 300 sqm,RAMC - ACT - 3 - Up to 300 sqm,Number,0,1,1
1551,Slab Stage - Up to 300 sqm,RAMC - ACT - 1 - Up to 300 sqm,Number,0,0,1
1552,Duct Tape 50mm x 30m (124770),Duct Tape,Number,0,1,1
1553,Marx Fluro Blue Spot Marking Paint (124840),Marx Fluro Blue Marking Paint,Number,0,1,1
1554,Clean Spoil Only Tip Fees per Tonne,CleanSpoil-TipFees-SthnHighlan,Number,0,1,1
1555,Clean Spoil Only Tip Fees per Tonne,CleanSpoil-TipFees-Sydney,Number,0,1,1
1556,Mixed Spoil Tip Fees (Price Varies),MixedSpoil-TipFees-Sydney,Number,0,1,1
1557,Brick/Cladding Stage - Double - Up to 42sq,Raws-D-Up to 42sq-3-Illawarra,Number,0,1,1
1558,Final Stage - Double - Up to 42 sq,Raws-D-Up to 42sq-5-Illawarra,Number,0,1,1
1559,Framing Stage - Double - Up to 42 Sq,Raws-D-Up to 42sq-2-Illawarra,Number,0,1,1
1560,Gyprock Stage - Double - Up to 42sq,Raws-D-Up to 42sq-4-Illawarra,Number,0,1,1
1561,Slab Stage - Double - Up to 42sq,Raws-D-Up to 42Sq-1-Illawarra,Number,0,1,1
1562,METAL DUST (CLEARY'S RED) LOOSE,125012,Tonne,0,1,1000
